,0
4602,Lingo1
4603,Odf3l1
4604,Cplx3
4605,Cyp1a2
4606,Cyp1a1
4607,Cyp11a1
4608,Islr
4609,Loxl1
4610,Tbc1d21
4611,4930461G14Rik
4612,Celf6
4613,Gramd2
4614,Nr2e3
4615,9230112J17Rik
4616,Larp6
4617,I730028E13Rik
4618,A730043L09
4619,Itga11
4620,Iqch
4621,Lctl
4622,Megf11
4623,Cilp
4624,Ostb
4625,Snx22
4626,C2cd4b
4627,C2cd4a
4628,4930502A04Rik
4629,Mir3109
4630,Gcnt3
4631,Fam81a
4632,Lipc
4633,Aqp9
4634,Aldh1a2
4635,Pygo1
4636,2410004A20Rik
4637,Unc13c
4638,Wdr72
4639,Gm16551
4640,Onecut1
4641,Myo5c
4642,Tmod2
4643,Scg3
4644,Bmp5
4645,Fam83b
4646,Tinag
4647,Gsta1
4648,Gm3776
4649,Gm10639
4650,Gsta2
4651,Dppa5a
4652,Ooep
4653,Cd109
4654,Col12a1
4655,Htr1b
4656,D430036J16Rik
4657,Mei4
4658,Elovl4
4659,Prss35
4660,Snap91
4661,Ripply2
4662,Mrap2
4663,Tbx18
4664,Bcl2a1a
4665,AF529169
4666,Rasgrf1
4667,Zic1
4668,Zic4
4669,Plscr2
4670,1700057G04Rik
4671,Paqr9
4672,Pcolce2
4673,Pls1
4674,Clstn2
4675,Rbp2
4676,Foxl2os
4677,Foxl2
4678,Gm1123
4679,Esyt3
4680,Txndc6
4681,A4gnt
4682,Cldn18
4683,Il20rb
4684,Ephb1
4685,Ky
4686,1300017J02Rik
4687,5830418P13Rik
4688,Bfsp2
4689,4932413F04Rik
4690,Ccrl1
4691,Acpp
4692,Cpne4
4693,Col6a6
4694,Col6a5
4695,Col6a4
4696,Tlr9
4697,Gpr62
4698,Grm2
4699,Zmynd10
4700,Slc38a3
4701,Camkv
4702,Mst1
4703,Bsn
4704,Col7a1
4705,Ucn2
4706,Fbxw21
4707,Fbxw13
4708,Fbxw22
4709,Fbxw15
4710,Fbxw24
4711,Spink8
4712,Camp
4713,Cspg5
4714,Ngp
4715,Pth1r
4716,Myl3
4717,Prss45
4718,Prss50
4719,Gm590
4720,Rtp3
4721,Ltf
4722,Trank1
4723,Dclk3
4724,Arpp21
4725,2900079G21Rik
4726,Susd5
4727,Ccr4
4728,Trim71
4729,Gadl1
4730,Mir26a-1
4731,Acaa1b
4732,Slc22a13
4733,Scn10a
4734,Cx3cr1
4735,Ccr8
4736,Mobp
4737,Myrip
4738,Entpd3
4739,Cck
4740,Lyzl4
4741,Kbtbd5
4742,Hhatl
4743,Ccdc13
4744,Cyp8b1
4745,Fam198a
4746,9530059O14Rik
4747,Clec3b
4748,Cdcp1
4749,Slc6a20a
4750,Ccr9
4751,Ccr1
4752,Ccr1l1
4753,Ccr5
4754,Nudt11
4755,Nudt10
4756,Bmp15
4757,Foxp3
4758,Cacna1f
4759,Kcnd1
4760,Pcsk1n
4761,Gata1
4762,Glod5
4763,Slc38a5
4764,Gm6592
4765,1700012L04Rik
4766,Cybb
4767,Sytl5
4768,Srpx
4769,Otc
4770,2010308F09Rik
4771,Gpr34
4772,Ndp
4773,Efhc2
4774,4930578C19Rik
4775,Mir221
4776,Rgn
4777,Timp1
4778,Gm6938
4779,Agtr2
4780,Slc6a14
4781,Zcchc12
4782,Rhox5
4783,6030498E09Rik
4784,Sh2d1a
4785,Odz1
4786,Dcaf12l2
4787,Dcaf12l1
4788,Smarca1
4789,Sash3
4790,Rab33a
4791,Gpr119
4792,Gm595
4793,Arhgap36
4794,Igsf1
4795,Hs6st2
4796,A630012P03Rik
4797,Ccdc160
4798,4930502E18Rik
4799,Zfp36l3
4800,Ncrna00086
4801,Gm648
4802,Gm14718
4803,Cd40lg
4804,Gpr101
4805,Zic3
4806,F9
4807,Mcf2
4808,Sox3
4809,C230004F18Rik
4810,Cdr1
4811,Ldoc1
4812,3830417A13Rik
4813,Slitrk4
4814,Slitrk2
4815,Fmr1nb
4816,Gpr50
4817,Prrg3
4818,Cnga2
4819,Gabra3
4820,Gabrq
4821,Pnma3
4822,Xlr4c
4823,Zfp92
4824,Trex2
4825,Bgn
4826,Atp2b3
4827,Plxnb3
4828,Avpr2
4829,Opn1mw
4830,Gm5640
4831,Rab39b
4832,Pbsn
4833,Gm7173
4834,5430427O19Rik
4835,Il1rapl1
4836,Arx
4837,Pcyt1b
4838,F630028O10Rik
4839,Vsig4
4840,Gpr165
4841,Gm14812
4842,P2ry4
4843,Arr3
4844,Gdpd2
4845,Slc7a3
4846,Nlgn3
4847,Gjb1
4848,Cxcr3
4849,Dmrtc1a
4850,1700018G05Rik
4851,Gm5126
4852,Nap1l2
4853,Cdx4
4854,Gm6222
4855,C77370
4856,Magee2
4857,5330434G04Rik
4858,Fgf16
4859,Tlr13
4860,Fndc3c1
4861,Cysltr1
4862,Gm5127
4863,Zcchc5
4864,P2ry10
4865,Gpr174
4866,Fam46d
4867,Pou3f4
4868,Rps6ka6
4869,2010106E10Rik
4870,Pof1b
4871,Dach2
4872,Klhl4
4873,Pabpc5
4874,Pcdh11x
4875,Tnmd
4876,Srpx2
4877,Sytl4
4878,Nox1
4879,Taf7l
4880,Btk
4881,Tceal6
4882,Nxf7
4883,Arxes1
4884,Bex2
4885,Plp1
4886,Rab9b
4887,Tmsb15b2
4888,Zcchc18
4889,Il1rapl2
4890,Nrk
4891,Serpina7
4892,Mum1l1
4893,Trap1a
4894,D330045A20Rik
4895,Cldn2
4896,Nup62cl
4897,Vsig1
4898,Gucy2f
4899,Kcne1l
4900,Rgag1
4901,Chrdl1
4902,Pak3
4903,Dcx
4904,Trpc5
4905,Zcchc16
4906,Lhfpl1
4907,Htr2c
4908,Il13ra2
4909,Lrch2
4910,Alas2
4911,Tro
4912,Gpr173
4913,Usp51
4914,Ptchd1
4915,Gm6568
4916,Smpx
4917,Klhl34
4918,Cnksr2
4919,Mtap7d2
4920,Map3k15
4921,S100g
4922,Grpr
4923,1700045I19Rik
4924,Tmem27
4925,Ace2
4926,Asb11
4927,Asb9
4928,Glra2
4929,Tlr8
4930,Tlr7
4931,Frmpd4
4932,4933400A11Rik
4933,Spry3
4934,Ube1y1
4935,ERCC-00041
4936,ERCC-00085
4937,ERCC-00117
4938,ERCC-00143
