feature_name,cell_type_tau,TRA,rank
Ptpn4,0.9420453,True,4902
Fgfrl1,0.9420436,True,4903
Cyp11a1,0.94203085,True,4904
Degs2,0.9420288,True,4905
Ebf3,0.9420239,True,4906
Myct1,0.942023,True,4907
Trim43a,0.94200665,True,4908
Atp7b,0.9420029,True,4909
Agxt2,0.94200206,True,4910
Clstn3,0.9419871,True,4911
Asphd1,0.94197977,True,4912
Prss52,0.94196856,True,4913
Ptgis,0.94196445,True,4914
Gm2974,0.94194806,True,4915
Cttnbp2,0.94193685,True,4916
Astn1,0.9419359,True,4917
Bora,0.94193107,True,4918
Rab5if,0.9418948,True,4919
Ccno,0.94187886,True,4920
Emp2,0.94186383,True,4921
Cd3g,0.94185674,True,4922
Ntrk3,0.941853,True,4923
Akr1c14,0.941853,True,4924
Fez1,0.9418424,True,4925
Stum,0.9418331,True,4926
Qrfprl,0.9418219,True,4927
Hoxd3,0.9418089,True,4928
Gtf2ird2,0.94179815,True,4929
Gm28539,0.9417906,True,4930
Scd4,0.94177157,True,4931
Fmn1,0.94175905,True,4932
Ildr1,0.9417504,True,4933
Slc2a4,0.94172597,True,4934
Srrm3,0.94171625,True,4935
Pla2g2d,0.9416921,True,4936
Rxfp3,0.9416885,True,4937
Ctxn1,0.94167423,True,4938
Anapc15,0.94167393,True,4939
Gngt1,0.9416711,True,4940
Gatm,0.94165766,True,4941
Vps35l,0.9416563,True,4942
Tpgs2,0.94164467,True,4943
Mmel1,0.94163954,True,4944
Dpysl4,0.9416314,True,4945
Vmn2r118,0.9416309,True,4946
Cdk6,0.9416149,True,4947
Teddm2,0.941614,True,4948
Aqp3,0.9416116,True,4949
Ung,0.94160265,True,4950
Ms4a20,0.9415995,True,4951
Cib3,0.94159347,True,4952
Slc38a5,0.9415478,True,4953
Kif9,0.94153893,True,4954
Adamdec1,0.9415351,True,4955
Rragb,0.94152606,True,4956
Gm9774,0.941525,True,4957
Mkrn3,0.9415223,True,4958
Ankle1,0.94150275,True,4959
Adamts15,0.9414907,True,4960
Rtn1,0.9414842,True,4961
Dynlt2a3,0.94146776,True,4962
Rps27rt,0.9414533,True,4963
Ptn,0.9414531,True,4964
Trim62,0.9414517,True,4965
Olfr873,0.9414419,True,4966
Ifi44,0.94143814,True,4967
Mroh5,0.94142336,True,4968
Nutf2-ps1,0.941415,True,4969
Esr1,0.94141376,True,4970
Tex26,0.9414108,True,4971
Lrrk1,0.9413971,True,4972
Krt9,0.9413645,True,4973
Tbx1,0.94136244,True,4974
Slc46a2,0.94135565,True,4975
Rundc3b,0.94134986,True,4976
Chd5,0.94134533,True,4977
Ntrk1,0.94134283,True,4978
Oc90,0.94132197,True,4979
Smyd3,0.94129115,True,4980
Mttp,0.9412584,True,4981
Cpeb4,0.94124913,True,4982
Iqcn,0.94124657,True,4983
Sptbn1,0.9412385,True,4984
Amph,0.9412318,True,4985
Kcng2,0.9412315,True,4986
Xlr4c,0.94122416,True,4987
Slc4a11,0.94121563,True,4988
Asb18,0.9412021,True,4989
Ptgfr,0.9411958,True,4990
Igsf5,0.9411923,True,4991
Aldh1b1,0.9411872,True,4992
Prxl2a,0.9411501,True,4993
Csad,0.9411304,True,4994
Mllt11,0.941107,True,4995
Tm6sf2,0.94109124,True,4996
Dixdc1,0.94108856,True,4997
Ago1,0.9410881,True,4998
Fmo2,0.9410861,True,4999
Crppa,0.94108236,True,5000
Igfbp6,0.94106305,True,5001
Olfr1564,0.94105047,True,5002
Ska2,0.9410296,True,5003
Ribc2,0.9409961,True,5004
Tex47,0.9409921,True,5005
Mgst1,0.9409879,True,5006
Rarres1,0.94097173,True,5007
Pnp2,0.9409361,True,5008
Kif19a,0.94092745,True,5009
Txndc2,0.9409266,True,5010
Gm3383,0.9409122,True,5011
Crhr1,0.9408899,True,5012
Lair1,0.94088095,True,5013
Cttnbp2nl,0.94087714,True,5014
Etv4,0.9408737,True,5015
Gm49496,0.940866,True,5016
Ucp3,0.9408595,True,5017
Uchl1,0.9408166,True,5018
Kank1,0.940815,True,5019
Klc3,0.94080395,True,5020
Mis18a,0.94080395,True,5021
Pdzk1ip1,0.9408036,True,5022
Edn1,0.9407959,True,5023
Arhgap26_ENSMUSG00000036452,0.9407947,True,5024
Ctdspl,0.94077176,True,5025
Foxd2,0.9407583,True,5026
Me1,0.94075644,True,5027
Susd2,0.9407489,True,5028
Podnl1,0.94074744,True,5029
Gabrr3,0.94072187,True,5030
Mmp12,0.9407199,True,5031
Chpt1,0.9407197,True,5032
Stpg2,0.94071203,True,5033
Camk4,0.9406886,True,5034
Cygb,0.94068784,True,5035
Cfap57,0.94066447,True,5036
Slco6c1,0.9406388,True,5037
Paqr9,0.9406293,True,5038
Vstm5,0.9406205,True,5039
Atf5,0.9406135,True,5040
Fam221a,0.9406124,True,5041
Ecscr,0.94060355,True,5042
Zswim6,0.94058865,True,5043
Clrn1,0.9405826,True,5044
Gm49355,0.9405803,True,5045
Prss8,0.94057876,True,5046
Kansl1,0.9405747,True,5047
mt-Atp6,0.9405673,True,5048
Tnfsf13,0.94056535,True,5049
Atp5o_ENSMUSG00000022956,0.94054765,True,5050
Pip5kl1,0.9405429,True,5051
Ccdc178,0.94053483,True,5052
Gnat2,0.9405002,True,5053
Lrrc4b,0.94049495,True,5054
H2ac10,0.94048244,True,5055
Parm1,0.9404824,True,5056
Chrdl1,0.94045687,True,5057
Efcc1,0.94045156,True,5058
Gal3st1,0.9404501,True,5059
Rerg,0.94043905,True,5060
Teddm1b,0.9404356,True,5061
Fzd10,0.9404232,True,5062
Pdcd1,0.9404221,True,5063
Gm49337,0.94041187,True,5064
Dennd4a,0.9404031,True,5065
Sdhaf4,0.94039524,True,5066
Ppp1r14a,0.94039315,True,5067
Fzd3,0.94037986,True,5068
Dach2,0.9403452,True,5069
Cbln2,0.94032276,True,5070
Olfr557,0.94029987,True,5071
Chst13,0.94028634,True,5072
Sh3d19,0.94026285,True,5073
Arhgef15,0.9402369,True,5074
Kcnq4,0.9402348,True,5075
Icam5,0.94021726,True,5076
Fam47e,0.9402049,True,5077
Adcy10,0.9401792,True,5078
Ackr1,0.9401549,True,5079
Gm14525,0.9401441,True,5080
Ankar,0.940121,True,5081
Adcy5,0.9401127,True,5082
Sdk2,0.9401105,True,5083
Rasa4,0.94010836,True,5084
Ssh2,0.940104,True,5085
Tulp3,0.9400939,True,5086
Enpp6,0.9400577,True,5087
Mfap2,0.9400505,True,5088
Clcn2,0.9400443,True,5089
Sec1,0.94000775,True,5090
Osbpl10,0.93998945,True,5091
Tnxb,0.93997294,True,5092
Esrrb,0.9399296,True,5093
Mmp17,0.9399105,True,5094
Kcnb1,0.93990904,True,5095
Fer1l5,0.9398938,True,5096
Dmrta2,0.9398845,True,5097
Robo2,0.93986326,True,5098
Tfap2c,0.93984413,True,5099
Mmp21,0.9398121,True,5100
Apold1,0.93980557,True,5101
Lpcat2,0.9397943,True,5102
Gm8369,0.93978655,True,5103
Lgr5,0.93977374,True,5104
Klra17,0.93977267,True,5105
Zfhx3,0.9397678,True,5106
H2ac20,0.939763,True,5107
Rhoh,0.93974453,True,5108
Mgll,0.9397121,True,5109
Sele,0.93969667,True,5110
Aldh4a1,0.93969077,True,5111
Gm28710_ENSMUSG00000109903,0.93967175,True,5112
4921504E06Rik,0.93965375,True,5113
Pcdhgc5,0.9396374,True,5114
Adamts2,0.9396217,True,5115
Naa11,0.9395988,True,5116
Hdhd5,0.93959624,True,5117
Bves,0.93959343,True,5118
Txk,0.9395841,True,5119
Rimklb,0.93956643,True,5120
Scrt2,0.93956596,True,5121
Ppm1e,0.9395258,True,5122
Plxna3,0.939524,True,5123
Grid2ip,0.93952006,True,5124
Efhd1,0.93949,True,5125
Aff2,0.9394622,True,5126
Tox2,0.93945783,True,5127
Csf1r,0.9394456,True,5128
Tmem253,0.9394442,True,5129
Hoxd13,0.93941593,True,5130
Neil3,0.93939364,True,5131
Oprl1,0.9393928,True,5132
Adcy1,0.93938184,True,5133
Rasl12,0.9393774,True,5134
Tes3-ps,0.93937653,True,5135
Stk32b,0.9393626,True,5136
Rnf182,0.93934757,True,5137
Mmrn1,0.93934387,True,5138
Kifc5b,0.93934304,True,5139
Slc29a1,0.9393397,True,5140
Galr2,0.9393291,True,5141
Cd300lb,0.93932045,True,5142
Gm7271,0.9392954,True,5143
Axdnd1,0.93929344,True,5144
Grin2d,0.939284,True,5145
Olfr545,0.93928313,True,5146
Camkmt,0.9392702,True,5147
Mex3a,0.93926865,True,5148
Atp10b,0.93926036,True,5149
Gm10130,0.9392531,True,5150
Jph3,0.939252,True,5151
Gm44790,0.9392487,True,5152
Tespa1,0.93924856,True,5153
1700113H08Rik,0.9392445,True,5154
Gm20431,0.9392422,True,5155
Snu13,0.93924147,True,5156
Icos,0.9392328,True,5157
Smim14,0.93922925,True,5158
Apol8,0.93921727,True,5159
Tmem169,0.9391899,True,5160
Trp73,0.9391893,True,5161
Cracr2a,0.93918633,True,5162
Scara5,0.9391735,True,5163
Thrb,0.9391715,True,5164
Cyp1a1,0.9391564,True,5165
Myorg,0.93915033,True,5166
Alkal2,0.93914247,True,5167
Gm45753,0.93911684,True,5168
Nap1l5,0.9391159,True,5169
Ank2,0.9391102,True,5170
Emc8,0.93909913,True,5171
Acsbg1,0.9390878,True,5172
Clec4a4,0.9390765,True,5173
Dlx2,0.9390735,True,5174
Olfr691,0.93906665,True,5175
Trim17,0.93906033,True,5176
Slc10a6,0.9390576,True,5177
Washc3,0.9390389,True,5178
Jpt2,0.9389921,True,5179
Zfp92,0.938979,True,5180
Samd7,0.9389668,True,5181
Vegfd,0.9389481,True,5182
Ebf4,0.93894124,True,5183
Pde10a,0.93893796,True,5184
Nos3,0.93892175,True,5185
Rnf222,0.93891895,True,5186
Cask,0.93891513,True,5187
Cblc,0.9389002,True,5188
Ankrd45,0.9388715,True,5189
Magix,0.9388491,True,5190
Zfp983,0.93883276,True,5191
Rspo4,0.93882495,True,5192
Cfap91,0.93877375,True,5193
Dusp9,0.9387585,True,5194
Gramd1c,0.93874294,True,5195
Ephx3,0.9387331,True,5196
mt-Nd5,0.93872505,True,5197
Abcg1,0.93872225,True,5198
Wwc1,0.93871194,True,5199
Cfap97d1,0.93871117,True,5200
Vmn2r55,0.93871105,True,5201
Muc20,0.93870276,True,5202
Csprs,0.9386891,True,5203
Slco6d1,0.9386872,True,5204
Npcd,0.9386849,True,5205
Col5a1,0.93866795,True,5206
Lvrn,0.93865985,True,5207
Rasgrf2,0.93863744,True,5208
Itpk1,0.9386002,True,5209
Scarf1,0.93859667,True,5210
Tmprss11f,0.938592,True,5211
Tnnt1,0.9385917,True,5212
Mfsd13b,0.9385838,True,5213
Tmprss9,0.93857837,True,5214
Blk,0.9385739,True,5215
Mcmdc2,0.93857235,True,5216
Erbb3,0.9385592,True,5217
Tex43,0.9385451,True,5218
Thbd,0.93854165,True,5219
Gm21992,0.9385376,True,5220
Ints11,0.93852836,True,5221
Gm20449,0.9385201,True,5222
Ptch1,0.9385041,True,5223
Vasn,0.9385004,True,5224
Cxcr3,0.9384415,True,5225
Polr3e,0.938438,True,5226
C1qtnf2,0.9384299,True,5227
Rpl39l,0.9384219,True,5228
Vav2,0.93841416,True,5229
Gpr87,0.9384108,True,5230
Mtss2,0.9384104,True,5231
Vmn1r26,0.93839073,True,5232
Primpol,0.93836963,True,5233
Hipk2,0.93833834,True,5234
Cfap53,0.938332,True,5235
Pde6b,0.93832576,True,5236
Tbc1d31,0.9383066,True,5237
Slc1a6,0.938296,True,5238
Carmil2,0.9382809,True,5239
Fap,0.93827987,True,5240
Sall2,0.9382797,True,5241
Gria3,0.9382611,True,5242
Cfh,0.9382585,True,5243
Klf12,0.93823516,True,5244
Rnpc3,0.93822634,True,5245
Igfbp2,0.9382184,True,5246
Tmem14c,0.9382072,True,5247
Dlg1,0.93817335,True,5248
Dll3,0.938164,True,5249
Exoc3l4,0.9381348,True,5250
Pnmal1,0.9381294,True,5251
Itprip,0.9381277,True,5252
Sptssa,0.93812245,True,5253
B830017H08Rik,0.93811053,True,5254
Zfp638,0.9380887,True,5255
Cpt1c,0.9380635,True,5256
Cfap58,0.93805206,True,5257
Dnah17,0.93802637,True,5258
Adgrb1,0.938001,True,5259
Ntn3,0.93799555,True,5260
Pdia4,0.937983,True,5261
Rmdn2,0.9379751,True,5262
Gm29609,0.93797016,True,5263
Rrm2b,0.937956,True,5264
Mns1,0.93794477,True,5265
Pole,0.9379164,True,5266
Cd300a,0.93790066,True,5267
Drd1,0.9378978,True,5268
Zik1,0.93787426,True,5269
Dnase1l2,0.93786246,True,5270
Gm45062,0.9378623,True,5271
Usp31,0.93786186,True,5272
Cdh5,0.9378477,True,5273
Kcng4,0.9378183,True,5274
Mtcl1,0.937818,True,5275
Gm4922,0.9378091,True,5276
Cav1,0.9378046,True,5277
Pdlim3,0.9378022,True,5278
Slc35g2,0.93777,True,5279
Ppp1r3c,0.9377553,True,5280
Clca1,0.93774474,True,5281
Sp7,0.93772876,True,5282
Apba1,0.93772423,True,5283
Zdhhc14,0.9377159,True,5284
Klf5,0.93769115,True,5285
Cit,0.9376908,True,5286
Gm6133,0.93768436,True,5287
Cdc20,0.93767846,True,5288
Tlr5,0.9376691,True,5289
Olfr77,0.9376471,True,5290
Lrrtm1,0.9376129,True,5291
Otoa,0.937603,True,5292
Dhtkd1,0.9375982,True,5293
Aqp4,0.93759215,True,5294
Duox1,0.93757135,True,5295
Fam110c,0.9375518,True,5296
Tfpi2,0.937547,True,5297
Diras2,0.93752104,True,5298
Sstr4,0.937514,True,5299
Parp8,0.93749654,True,5300
Klhl29,0.93749607,True,5301
Frem1,0.9374875,True,5302
Adpgk,0.9374802,True,5303
Hsd3b6,0.93746567,True,5304
Vps8,0.9374571,True,5305
Elmod1,0.93745214,True,5306
Arl15,0.93744,True,5307
Gm43552,0.9374374,True,5308
Kcne1l,0.93743545,True,5309
Kat8,0.937421,True,5310
Plekhg6,0.9373734,True,5311
Pask,0.9373637,True,5312
Lrrc19,0.9373574,True,5313
Ppil6,0.9373241,True,5314
Khdc1a,0.9373096,True,5315
Dsg1c,0.93730646,True,5316
Lst1,0.9372939,True,5317
Zfp459,0.9372848,True,5318
Kntc1,0.93728137,True,5319
Cenpu,0.9372805,True,5320
Nadk2,0.93726265,True,5321
Kif12,0.9372622,True,5322
Mettl23,0.9372529,True,5323
Olfr1364,0.9372226,True,5324
Cenpk,0.93720496,True,5325
Pi16,0.9371927,True,5326
Fshr,0.9371775,True,5327
Syt17,0.9371678,True,5328
Hoxc11,0.9371652,True,5329
Cfb,0.93714976,True,5330
Kcnrg,0.9371492,True,5331
Ift140,0.93713987,True,5332
Emx2,0.9371392,True,5333
Pglyrp1,0.93713063,True,5334
Smpd5,0.9371274,True,5335
Asb16,0.9371155,True,5336
Pcsk1,0.9371119,True,5337
Gm20517,0.9371084,True,5338
Pcca,0.9371072,True,5339
Ypel4,0.93710583,True,5340
Cacna1d,0.93710464,True,5341
Cndp2,0.9371025,True,5342
Nr6a1,0.9370379,True,5343
Slc2a1,0.9370323,True,5344
Bank1,0.93702275,True,5345
Phyh,0.937017,True,5346
Tut4,0.9370113,True,5347
Gpc6,0.9370008,True,5348
Dnajc21,0.9369995,True,5349
Naalad2,0.9369948,True,5350
Olfr543,0.93699235,True,5351
Cracd,0.9369804,True,5352
Tmod1,0.93697184,True,5353
Alg10b,0.9369501,True,5354
Gm27029,0.9369347,True,5355
Plin4,0.9369059,True,5356
Gldn,0.93689626,True,5357
Dok5,0.936881,True,5358
Tpm3-rs7,0.93687665,True,5359
Egfl7,0.936862,True,5360
Usp9y,0.93685883,True,5361
Plekhd1,0.9368434,True,5362
Bfsp2,0.9368211,True,5363
Carlr,0.9368179,True,5364
Vpreb2,0.9367928,True,5365
Ephb1,0.9367917,True,5366
Spon2,0.9367881,True,5367
Phf19,0.93678313,True,5368
H1f10,0.9367709,True,5369
Mki67,0.9367632,True,5370
Ceacam2,0.9367316,True,5371
Unc13a,0.93672955,True,5372
Gm42517,0.9367292,True,5373
Tacstd2,0.936691,True,5374
Cacna2d2,0.93668616,True,5375
Pgbd5,0.93668205,True,5376
Tns4,0.9366275,True,5377
Cfap45,0.9366225,True,5378
Faxc,0.93661934,True,5379
0610040J01Rik,0.936603,True,5380
Tomm20l,0.9365914,True,5381
Gm44511,0.9365866,True,5382
Chrna2,0.93658036,True,5383
Clec7a,0.9365795,True,5384
Klra2,0.93654865,True,5385
Strip1,0.9365334,True,5386
Vmn2r54,0.93652207,True,5387
Clcn6,0.9365147,True,5388
Vwce,0.9365134,True,5389
Nectin2,0.93650943,True,5390
Ppp1r36,0.9364882,True,5391
Espn,0.9364742,True,5392
Bicra,0.93647087,True,5393
Rad54b,0.9364579,True,5394
Slit1,0.93642694,True,5395
Lamtor5,0.93642694,True,5396
Arhgap35,0.9364175,True,5397
4930402H24Rik,0.9364175,True,5398
Amer1,0.93641526,True,5399
Vmn2r1,0.9364018,True,5400
Accs,0.9363964,True,5401
Brsk2,0.93637633,True,5402
Gm27021,0.9363689,True,5403
Glra4,0.9363616,True,5404
Peli3,0.9363526,True,5405
Gfi1,0.9363523,True,5406
Dynlt2a2,0.9363415,True,5407
Kif5c,0.93633837,True,5408
Slc14a1,0.9363366,True,5409
Gm45808,0.9363275,True,5410
Tnfrsf4,0.9363201,True,5411
Lta,0.9363177,True,5412
Heph,0.93630373,True,5413
Tlnrd1,0.93628263,True,5414
Spatc1,0.9362673,True,5415
Oser1,0.93624544,True,5416
Gm4724,0.93623716,True,5417
Tomt,0.9362335,True,5418
Oxr1,0.93622565,True,5419
Mettl21e,0.93621236,True,5420
Krt19,0.93618786,True,5421
Prss54,0.93618023,True,5422
Zfp457,0.93617374,True,5423
Tmem35a,0.9361651,True,5424
Slc6a17,0.93614894,True,5425
Cma2,0.9361438,True,5426
Gm20521,0.93614125,True,5427
Gm45692,0.9361322,True,5428
Rapgef2,0.9361279,True,5429
Hipk4,0.9361263,True,5430
Ttc6,0.9361222,True,5431
Kif17,0.9361205,True,5432
Pcyt1b,0.9361142,True,5433
Usp53,0.9361066,True,5434
Adgrg4,0.9360927,True,5435
mt-Nd2,0.9360696,True,5436
Frem2,0.93606746,True,5437
Nova1,0.93605644,True,5438
Fam117a,0.9360554,True,5439
Bmp7,0.93604916,True,5440
Wdr64,0.93602854,True,5441
Ucp1,0.9360203,True,5442
Retreg3,0.9360107,True,5443
Gm4756,0.9359918,True,5444
Cacna2d1,0.93598104,True,5445
Spidr,0.9359747,True,5446
Fam81b,0.9359519,True,5447
Trim2,0.93593395,True,5448
Carnmt1,0.9359241,True,5449
Pip4k2a,0.93591917,True,5450
Adcy4,0.93591607,True,5451
Efcab14,0.9358994,True,5452
Rps6ka5,0.9358924,True,5453
Eml6,0.9358613,True,5454
Gabbr1,0.9358554,True,5455
Ckmt1,0.9358501,True,5456
Hnf1a,0.93584657,True,5457
Nfe2,0.935814,True,5458
Slc28a2,0.93580025,True,5459
Meox1,0.9357999,True,5460
Cspg4b,0.93577605,True,5461
Selenop,0.9357759,True,5462
Tcim,0.9357543,True,5463
Ccdc158,0.9357152,True,5464
P3h4,0.9357017,True,5465
Tmem260,0.93569225,True,5466
Tmprss7,0.935672,True,5467
Sdc3,0.9356481,True,5468
Crygs,0.93561286,True,5469
Gm49325,0.93561214,True,5470
Psg16,0.93560416,True,5471
Cnnm4,0.9356028,True,5472
C1ra,0.93556833,True,5473
Rptor,0.9355576,True,5474
Znrf3,0.93552816,True,5475
Dlg5,0.9355254,True,5476
Syt11,0.9355026,True,5477
Plch1,0.9354957,True,5478
Slc25a48,0.93549156,True,5479
Tgfbr3,0.9354876,True,5480
Nalcn,0.93546575,True,5481
Zbtb16,0.93545955,True,5482
Gldc,0.9354502,True,5483
Olfr18,0.93544114,True,5484
Edem1,0.9354305,True,5485
Adgrf4,0.93540186,True,5486
Hoxc10,0.9353935,True,5487
Gm14399,0.93539304,True,5488
Lsm8,0.93538177,True,5489
Gm5934,0.9353681,True,5490
Dmrta1,0.93535393,True,5491
Atp1a1,0.93531317,True,5492
Ddit4l,0.93530804,True,5493
Impg2,0.93528324,True,5494
Apol10b,0.9352612,True,5495
Gm49388,0.93525153,True,5496
Mkx,0.9352476,True,5497
Plscr2,0.9352421,True,5498
Atp6v0a4,0.93521786,True,5499
Pcdhb19,0.9352139,True,5500
C130050O18Rik,0.93519974,True,5501
Hivep2,0.93518203,True,5502
Ush1g,0.9351791,True,5503
Pxdc1,0.93515223,True,5504
Trim80,0.93514997,True,5505
Zcchc18,0.93513924,True,5506
Nr1h3,0.9351305,True,5507
Frmd4b,0.9350909,True,5508
A1cf,0.93508613,True,5509
Scp2,0.9350849,True,5510
Cebpzos,0.93506145,True,5511
Cplane2,0.93506116,True,5512
Cdh6,0.9350486,True,5513
Abhd2,0.9350314,True,5514
Cpq,0.93503124,True,5515
Arntl2,0.9350291,True,5516
Tut7,0.9350158,True,5517
Nfatc2,0.9350157,True,5518
Nebl,0.9350155,True,5519
Osgin1,0.93499833,True,5520
Gal3st4,0.934985,True,5521
Hes3,0.93497115,True,5522
Cidea,0.93493575,True,5523
Vmn2r35,0.934925,True,5524
Dleu7,0.9349113,True,5525
Ccdc85a,0.93489784,True,5526
B4galnt4,0.9348817,True,5527
B3gnt3,0.93487626,True,5528
Helz2,0.9348749,True,5529
Vwa3b,0.93482393,True,5530
Apbb1ip,0.93482053,True,5531
Fcgr4,0.934816,True,5532
Casp3,0.93481463,True,5533
Mms22l,0.9348078,True,5534
Ampd3,0.93477505,True,5535
Syne4,0.93477196,True,5536
Gm45140,0.934766,True,5537
Ace2,0.9347525,True,5538
Tmem266,0.93474394,True,5539
Maob,0.9347332,True,5540
AK157302,0.9347038,True,5541
Spocd1,0.9347034,True,5542
Gm3667,0.93465734,True,5543
Gm9008,0.93463635,True,5544
Mideas,0.9346309,True,5545
Cnp,0.93462986,True,5546
Gm3411,0.93462896,True,5547
Hacd4,0.9346144,True,5548
Mrc1,0.9346123,True,5549
Dio1,0.9345511,True,5550
Phactr3,0.9345504,True,5551
Sost,0.93454784,True,5552
H2bc14,0.9345458,True,5553
Alpk2,0.9345131,True,5554
Zfp385b,0.934501,True,5555
Hnf4g,0.9344972,True,5556
Crispld2,0.934488,True,5557
Adam22,0.9344837,True,5558
Epas1,0.9344715,True,5559
Serping1,0.93445456,True,5560
H2ac22,0.9344516,True,5561
Selenom,0.9344478,True,5562
Fat3,0.9344372,True,5563
Sult6b1,0.9344268,True,5564
Il13ra2,0.93437696,True,5565
Esco2,0.93436515,True,5566
Cldn10,0.93436104,True,5567
Usp24,0.9343608,True,5568
Ms4a4c,0.9343606,True,5569
Ksr1,0.9343298,True,5570
Tpbgl,0.93432736,True,5571
Adtrp,0.9343227,True,5572
Gm37988,0.9342914,True,5573
Sgk2,0.9342724,True,5574
Trp63,0.93425953,True,5575
Mgst3,0.934223,True,5576
Dennd1a,0.93421865,True,5577
Lrg1,0.93419576,True,5578
Tjp3,0.9341858,True,5579
Olfr90,0.9341855,True,5580
Nop53,0.9341854,True,5581
Pcdhb8,0.93418086,True,5582
Acot6,0.9341681,True,5583
Pla2g2e,0.93416697,True,5584
Stard8,0.9341648,True,5585
Cxxc4,0.93414307,True,5586
Lpcat1,0.93413806,True,5587
Nostrin,0.9341348,True,5588
Sfrp2,0.9341279,True,5589
Nrg2,0.9341275,True,5590
Dpy19l1,0.9341275,True,5591
Ctsc,0.93412596,True,5592
Rgs17,0.9340962,True,5593
Notum,0.9340938,True,5594
Ecm2,0.93406737,True,5595
Acaca,0.9340509,True,5596
Rbms3,0.93404484,True,5597
Cmtr2,0.9340405,True,5598
Macrod2,0.93402237,True,5599
Rab44,0.93399066,True,5600
Gprin1,0.9339773,True,5601
Tunar,0.93397087,True,5602
Cpm,0.9339615,True,5603
Aplnr,0.9339488,True,5604
Col16a1,0.93394595,True,5605
Gabre,0.9339316,True,5606
Fjx1,0.9339127,True,5607
Ppp2r2c,0.93390286,True,5608
Scnn1a,0.9339021,True,5609
Ube2t,0.93389016,True,5610
Cdo1,0.9338818,True,5611
Tmc1,0.93385106,True,5612
Wfdc16,0.9338509,True,5613
Cep76,0.9338465,True,5614
Mei4,0.9338196,True,5615
Ascl1,0.9338056,True,5616
Syn3,0.9337942,True,5617
Stpg1,0.93378997,True,5618
Cyp26a1,0.93375295,True,5619
C2cd5,0.9337459,True,5620
Pheta1,0.9337247,True,5621
Nt5c3,0.9337235,True,5622
Cd93,0.9337111,True,5623
Lmo3,0.93370146,True,5624
Ppp1r32,0.9336975,True,5625
Clba1,0.9336918,True,5626
Gm20422,0.93368065,True,5627
Oca2,0.9336806,True,5628
Foxj1,0.9336731,True,5629
Mpst,0.9336601,True,5630
Ajm1,0.93364024,True,5631
Lyz2,0.9336227,True,5632
Duoxa1,0.93359786,True,5633
Hrob,0.93359023,True,5634
Lurap1l,0.9335843,True,5635
Vcpkmt,0.93356264,True,5636
Foxa2,0.9335504,True,5637
Dmrt3,0.93350595,True,5638
Pnldc1,0.9335046,True,5639
Clec12a,0.9334967,True,5640
Nox3,0.933477,True,5641
Lrrc39,0.9334496,True,5642
Rep15,0.9333922,True,5643
Nmt2,0.9333661,True,5644
Gm45783,0.93335414,True,5645
Arhgdig,0.93335354,True,5646
Gm45799,0.9333499,True,5647
Gm3696,0.9333244,True,5648
Thsd1,0.93332225,True,5649
Tnfsf8,0.9333138,True,5650
Agap2,0.93329823,True,5651
Trmt13,0.9332939,True,5652
Bmerb1,0.933293,True,5653
Cd24a,0.93328494,True,5654
Itgb8,0.9332736,True,5655
4930556J24Rik,0.9332608,True,5656
Timp1,0.93325454,True,5657
Slc30a2,0.93324053,True,5658
H2-DMb1,0.9332248,True,5659
Tmco5,0.93321633,True,5660
Lpar4,0.9332067,True,5661
Slurp1,0.93319565,True,5662
Mogat2,0.9331539,True,5663
Anxa10,0.93314654,True,5664
Olfr1417,0.93314266,True,5665
Cxcl14,0.93312764,True,5666
Rnaset2a,0.9331161,True,5667
Eps8,0.93308324,True,5668
Gm10053,0.9330789,True,5669
Trps1,0.9330491,True,5670
Rtraf,0.9330468,True,5671
Gstp2,0.9330283,True,5672
Ly6k,0.9330156,True,5673
Gm45716,0.93301153,True,5674
Lpo,0.9330011,True,5675
Gas2,0.9329694,True,5676
Col18a1,0.93296885,True,5677
Fam186a,0.9329588,True,5678
Lars2,0.9329517,True,5679
Il22ra2,0.9329375,True,5680
Taf5,0.93293554,True,5681
mt-Nd1,0.93292946,True,5682
Prdx6,0.9329271,True,5683
Tmem241,0.9329234,True,5684
Gale,0.9329194,True,5685
Cgref1,0.9329145,True,5686
Samd12,0.9329129,True,5687
Ccna2,0.93290997,True,5688
Mmrn2,0.93287295,True,5689
Gm11100,0.9328446,True,5690
Satl1,0.932843,True,5691
mt-Nd3,0.93282264,True,5692
Gm49356,0.93281823,True,5693
Slamf8,0.9328107,True,5694
Pkhd1,0.932792,True,5695
Gm5767,0.93279165,True,5696
Sall1,0.9327867,True,5697
Adam21,0.93277746,True,5698
Npbwr1,0.9327489,True,5699
Smim10l2a,0.93274677,True,5700
Ltb4r2,0.93272275,True,5701
Dnajc22,0.932719,True,5702
Esyt3,0.93271583,True,5703
H60c,0.9327056,True,5704
Sephs2,0.9327042,True,5705
Elf5,0.9326965,True,5706
Fam177a,0.9326859,True,5707
Rab29,0.9326465,True,5708
Lmtk3,0.93263924,True,5709
Zfyve1,0.9326282,True,5710
Ppp4r4,0.9326278,True,5711
Zgrf1,0.9326255,True,5712
Slc40a1,0.9326077,True,5713
Ptpn9,0.93260753,True,5714
Gipc3,0.9325916,True,5715
Paqr5,0.93258256,True,5716
Fgf18,0.9325752,True,5717
Rtl8b,0.9325666,True,5718
