,entropy
Casq1,3.704026467988991
Atp1a4,3.768231375174396
Atp1a2,3.6907979064499252
Igsf8,4.266140067513822
Kcnj9,2.9726183064343363
Kcnj10,3.0023186783424385
Pigm,4.278814500951808
Slamf9,3.635311487767359
Igsf9,3.860715045675872
Tagln2,4.318143149585813
Ccdc19,4.192828678965231
4933439K11Rik,4.09508749882688
Vsig8,3.6793875454957816
Slamf8,3.6386531106736233
Fcrl6,3.464372427629986
Dusp23,4.234164021169503
Crp,1.748231163244588
Apcs,1.8857710206017526
Fcer1a,2.4147705645815063
Gm11062,2.194185788567519
Darc,3.9001283097741015
Cadm3,3.962575898232991
Aim2,4.044345049585713
BC094916,3.0890969963841908
Pydc4,3.7484045272523283
Pyhin1,3.559691748078887
Pydc3,3.72622151701344
AI607873,3.8466960518734408
Ifi204,3.837419995616504
Mndal,4.010848676607767
Mnda,3.77514679756559
Ifi203,3.98151600360721
Ifi202b,3.553436395101705
Ifi205,3.401367615382301
Olfr433,3.6884699492878465
Spna1,3.197227992426466
1810030J14Rik,1.293827374250069
Fmn2,3.5847970875212365
Grem2,3.6158378922101635
Rgs7,3.618170320921165
Fh1,4.324850816934765
Kmo,3.502985972401704
Opn3,4.150876263009662
Chml,4.253676140840493
Exo1,4.020877672910181
Pld5,3.5584720471189684
Cep170,4.163774961824373
Sdccag8,4.22996730052315
Hmga2-ps1,3.46980295181363
Akt3,4.21410293287696
Zfp238,4.262874116973937
1700016C15Rik,3.632785406591486
Adss,4.366594789917487
Gm16432,4.042739075591956
Pppde1,4.35298511482411
Fam36a,4.319180548935818
Hnrnpu,4.372943013526135
Efcab2,4.260940344047636
Kif26b,3.7514792330844537
Smyd3,4.227145409187792
Tfb2m,4.330090096410649
Cnst,4.263278964134068
Sccpdh,4.054213414092221
Ahctf1,4.334091100800322
Cdc42bpa,4.0666787166267575
Adck3,4.149325323464182
Psen2,4.169434910864268
Gm5069,4.283500340257216
Itpkb,4.131548164775097
6330403A02Rik,3.235987378486116
Parp1,4.247983171131632
Lin9,4.210501272202592
Mixl1,3.528327272041037
Acbd3,4.32059837390953
H3f3a,4.324414668932176
BC031781,4.32727577231193
Pycr2,4.253325640198034
Lefty1,4.0983407226506
Tmem63a,4.193743626667821
Ephx1,4.2532620066172155
9130409I23Rik,3.3090201551403093
Nvl,4.269153203556939
Cnih4,4.356913886500419
Wdr26,4.363392472958422
Cnih3,3.2517812332454508
Ccdc121,3.595648848825378
Lbr,4.2532644143743275
Enah,4.062510545100446
Srp9,4.367676904756716
Degs1,4.333171337583507
1700047M11Rik,3.5739814425737766
Fbxo28,4.279692644367113
Trp53bp2,4.254299062001918
Capn2,4.285021354821446
Capn8,2.897275114848452
Susd4,3.8828375180216566
Tlr5,3.6126885459075635
Disp1,4.225238465555026
Brox,4.321589337943802
Aida,4.32121819938324
Mia3,4.3291039478906015
Taf1a,4.2425750046926005
Hhipl2,3.6135525867454983
1700056E22Rik,4.213298742001526
Dusp10,4.1608694869206975
Hlx,4.010734824092896
Mosc1,2.8986578553613893
Mosc2,4.346808185935721
C130074G19Rik,3.6838064677270506
Mark1,3.9266586974615003
Rab3gap2,4.278100428985425
Iars2,4.300479843411599
Mir215,2.7854425362116566
Bpnt1,4.245216658209853
Eprs,4.351068540162895
9630028B13Rik,3.2681553574687974
Gm2061,2.969559079040789
Slc30a10,2.821558376944894
5033404E19Rik,1.853164657842022
Lyplal1,4.025081960793173
Tgfb2,4.002767211843724
Rrp15,4.29520960705856
Spata17,3.454510254498909
Gpatch2,4.258855914319179
Esrrg,3.4972589501279723
9330162B11Rik,2.804073072814323
Ush2a,3.2080322865189697
Kctd3,4.175429882108044
Kcnk2,3.805331816583823
Cenpf,4.158357508322195
Ptpn14,4.1937518818350625
Smyd2,4.208833728419826
Prox1,3.8582808032355596
Rps6kc1,4.172669560561696
Angel2,4.296786687966971
Vash2,4.033609892518856
Mfsd7b,4.274183352129374
A230020J21Rik,4.092177208408979
1700022P22Rik,3.9395477652477626
Tatdn3,4.218040991616417
Nsl1,3.9875274851854687
Batf3,4.018709659613404
Fam71a,3.706270497617449
Atf3,3.976141889733049
Nenf,4.260089717856468
Tmem206,4.062111545350445
Ppp2r5a,4.358494063096547
Dtl,4.068012614066849
Ints7,4.180451775513238
Lpgat1,4.327531338531112
Nek2,4.119868822955003
1700034H15Rik,3.822360850741655
Slc30a1,4.268171526585814
Rd3,3.8855682585520563
Traf5,3.9679995431106003
Rcor3,4.2063269093008495
Gm10516,3.951467538813762
Kcnh1,3.626588183750296
Hhat,4.093810355661573
Sertad4,4.004970653566578
Syt14,2.6414567691001536
Diexf,4.261681589272855
Irf6,3.9507245737620345
A130010J15Rik,4.193777335267391
Traf3ip3,3.574463337961494
Hsd11b1,3.891402941965228
G0s2,4.165921305307141
Lamb3,3.812677195602174
Camk1g,3.7896012514400055
Mir205,2.4556678669740313
Plxna2,4.0090170613760785
Cd34,3.8816993368382464
Gm16897,3.7574951862116346
A330023F24Rik,4.081427260834149
Cd46,4.155732021174123
Cr1l,4.324126082044028
Cr2,3.7909888074671665
H60c,2.6486509753683958
Ppp1r14c,3.664906950258435
Iyd,3.6838756047526973
Plekhg1,3.984608595635025
Mthfd1l,4.212902150008636
Akap12,4.080354089092765
Zbtb2,4.2858472155108895
Rmnd1,3.9573637920159426
Gm5512,4.199856921975391
1700052N19Rik,4.204434756176057
Gm221,3.8150550277330026
Esr1,4.102473465750834
Syne1,4.196093941574512
Myct1,3.640533225012856
Vip,3.309085508547637
Fbxo5,3.970528719974189
Mtrf1l,4.255792903307312
Rgs17,3.532637157271659
Oprm1,3.469388129659749
Ipcef1,3.86061701556488
Cnksr3,4.312634545278677
Ulbp1,3.9699752798037125
Lrp11,3.8106030848327683
Pcmt1,4.317631673182147
A630066F11Rik,4.12767786720008
Nup43,4.175215935690371
BC020402,4.104082191467005
Lats1,4.335820902302699
Katna1,4.330129652420347
BC013529,4.324127457905235
Ppil4,4.303759896528855
Zc3h12d,3.9071675596739164
Tab2,4.3609761167137995
Ust,4.048586485721292
Sash1,4.092398378097989
Samd5,3.760650035959062
Stxbp5,4.2421880437281585
9130014G24Rik,3.427088308749438
Rab32,4.094994972160715
Grm1,3.236201324903789
Shprh,4.209539201253665
Fbxo30,4.269340320681077
Epm2a,3.920534051298974
Utrn,4.296290002071279
B230208H11Rik,4.121931238904151
Stx11,4.150412941748239
Sf3b5,4.364252386212735
Plagl1,4.02178436544553
Ltv1,4.2707044870677215
Phactr2,4.194693314865885
Fuca2,4.187256441077276
Pex3,4.290667889214574
Adat2,4.221220606865569
Aig1,4.109353115750648
Hivep2,4.30714554699374
Gpr126,3.900637722385957
Vta1,4.269747575598321
Cited2,4.334170212819719
Txlnb,3.6391618353548756
Heca,4.2973253376294736
3110003A17Rik,4.292668047444109
Reps1,4.247206153515034
Ect2l,4.082066692330057
Ccdc28a,4.256699939807962
Nhsl1,3.97261796521687
Hebp2,3.9647552623847244
D10Bwg1379e,3.580542924669494
Gm4922,2.826182646461293
Perp,3.4885975598652195
Tnfaip3,4.227076616127447
Gm20139,3.5750762841291692
Olig3,2.8298137161689594
Ifngr1,4.2285594505431865
Il22ra2,3.7715956997905744
Il20ra,3.080991454049027
Slc35d3,3.637705142302068
Pex7,4.290048407706166
Map3k5,4.287644434212406
Mtap7,4.201669619115485
4930405J17Rik,3.2204535614948853
Gm6251,3.818795650389269
Bclaf1,4.352194682560744
Fam54a,4.046897616089819
Pde7b,3.9587678583775863
Ahi1,4.221853503020744
Myb,3.590706067439581
Hbs1l,4.321197217499835
4930455C13Rik,3.961426366194624
Aldh8a1,3.0867140047738357
1700020N01Rik,3.013401928294641
Gm5420,3.3175092187868973
Sgk1,4.292638810393462
E030030I06Rik,4.255888525661192
Raet1a,3.7242708897873538
Raet1e,4.052617071126913
H60b,3.712813749552175
C920009B18Rik,3.799658108931859
Raet1d,3.7380683699354735
Gm10825,4.119834082459529
Slc2a12,3.8093200942573318
Tbpl1,4.336751328443867
Tcf21,3.296988248885947
Eya4,3.4655178320847324
Rps12,4.202375435914625
Snora33,4.279764877080476
Snord100,4.090379989707463
1110021L09Rik,4.0708355372981115
Vnn3,3.4471999599413348
Vnn1,3.851970759775403
Taar1,0.8200712374672123
Stx7,4.314613721624807
Moxd1,3.5319712404475183
Ctgf,3.7545945268221823
Enpp1,4.25828802760603
Enpp3,3.807369123065944
Med23,4.240715528271472
Arg1,3.7546430259297257
Akap7,4.195109512880974
Epb4.1l2,4.170438945580005
2010003K15Rik,1.8384917860010106
Tmem200a,3.625290746632187
Samd3,3.8961916268958516
L3mbtl3,4.210294549056255
Arhgap18,4.2048530179829555
Lama2,3.6613293671551865
Ptprk,4.132247102268203
Themis,2.4535275428840437
6330407J23Rik,3.0635152649989514
9330159F19Rik,3.458009069548062
Echdc1,4.256383835695677
Rnf146,4.30682462736723
Rspo3,3.796288624836155
Cenpw,4.296200227127529
Trmt11,4.27566962619813
Gm20300,4.21485828067955
Hint3,4.334696135766057
Ncoa7,4.2780405790229254
Hey2,3.8324579521738102
Hddc2,4.272020842277425
Tpd52l1,3.871920747275489
Gm3258,3.91372422625541
Rnf217,4.009432915425864
Nkain2,3.16793934698453
Trdn,3.337439600264785
D830005E20Rik,2.3598351783123044
Clvs2,3.113535387106494
Sult3a1,1.6363722712622102
Rsph4a,3.424774798130031
Zufsp,4.23884538892599
A830082N09Rik,3.9369212462037857
Rwdd1,4.350789240337893
Fam26e,3.6561471859193886
Fam26f,3.964814768381923
Dse,4.183470758966484
Tspyl1,4.288498156091289
Tspyl4,4.010153178767678
Nt5dc1,4.298396101613745
Col10a1,3.5090724384157386
Frk,3.881616785165832
Hs3st5,3.4884444953059517
Hdac2,4.3315082653496635
Marcks,4.264846070048731
Lama4,3.8123965199159655
1700025K23Rik,4.08602022950809
Tube1,3.8802065274287574
Wisp3,3.8813505560222965
Fyn,4.2605330891303925
Traf3ip2,4.203755080739847
E130307A14Rik,4.138851923991939
Rev3l,4.302082033787038
AA474331,3.994872864203819
2010001E11Rik,3.4188637544198763
G630090E17Rik,3.8306452550337164
BC021785,3.65805309765625
AI317395,3.62364693645524
Slc16a10,4.1042607094586
Rpf2,4.278383856394047
Gtf3c6,4.350135706264615
Amd1,4.2888111645158595
Cdk19,4.271440916778715
Ddo,3.7090652156939696
9030224M15Rik,3.7919529422079035
Cdc40,4.2926584164156605
Wasf1,3.887593870213918
Gpr6,2.0978761920149496
Fig4,4.199083687977112
Zbtb24,4.249706437293278
Mical1,4.2225053172675135
Smpd2,4.233859267912175
Ppil6,4.075490763691666
Cd164,4.343986638565665
Ccdc162,3.8931434063919594
5730435O14Rik,3.679852242618413
Cep57l1,4.182012002121866
Sesn1,4.217657470304993
Armc2,4.021566635409537
Foxo3,4.158992812234482
Lace1,4.2169612845343005
Snx3,4.372481756056521
Nr2e1,3.256428204471764
Ostm1,4.212194613382986
Sec63,4.34225339741027
Scml4,3.9726702479427325
Sobp,3.7564261420538716
9030612E09Rik,3.51225996486683
Pdss2,4.110684605433628
Bend3,4.220367228951988
1700021F05Rik,4.325104663327438
Cd24a,4.202731440001911
F830002L21Rik,3.0207830797043713
1700027J07Rik,3.569981470080009
Qrsl1,4.230512141561083
Rtn4ip1,4.13549757436951
Aim1,4.200483282789833
Atg5,4.32080750481298
Mir1929,3.9050322230808034
Prdm1,4.198876276900171
Prep,4.1850117235182145
Popdc3,3.136729655332456
Bves,3.5060448558299497
Lin28b,3.516035671983872
Hace1,4.2304443803966425
D030045P18Rik,3.507366026553878
Grik2,3.011228411553037
Ascc3,4.3418709079947515
Sim1,2.8509780731667878
Gp49a,3.8231547226580376
Lilrb4,3.785345024796453
Fam162b,2.82637148341194
Gprc6a,2.0494964404313363
Rfx6,1.7084827049598263
Vgll2,2.2796699371615285
Ros1,2.7554071420996737
Dcbld1,4.025281116702873
Gopc,4.309857369432545
Nepn,3.092614729524939
Nus1,4.332060673624235
Slc35f1,3.699434531210954
Gm9766,4.091004286730095
Gm19395,3.8526170705773453
Pln,3.679493486808713
Gm20597,3.3051075498331803
Mcm9,4.161768268254106
Asf1a,4.310792611087937
Fam184a,3.954710787643733
Man1a,4.295714204156191
Gm16998,4.027180837064303
D630037F22Rik,4.163425149112518
Msl3l2,4.116436049243782
Gja1,3.9400031753072473
Hsf2,4.254425297267651
Serinc1,4.325014888383688
Pkib,4.037881597600987
Fabp7,3.561828460533207
Smpdl3a,4.312859842551307
Gcc2,4.289411040002069
Lims1,4.293397253883767
Ranbp2,4.3287647981031006
Ccdc138,4.191234399791733
Edar,3.5430710007342037
BB019430,3.0770843521867257
Sh3rf3,3.802378530503207
Sept10,4.179997397349658
Sowahc,4.144855494368257
P4ha1,4.210101584521986
Pla2g12b,2.830635277292131
Oit3,3.6349878164184353
Ccdc109a,4.194281244434419
Micu1,4.2653702731685605
Dnajb12,4.201891820700399
Ddit4,4.034829937444077
Anapc16,4.3420600889107
Ascc1,4.279114094729611
Spock2,3.529194752531989
Chst3,3.8592270517806067
Psap,4.35943549612737
Cdh23,3.7360547970591718
4632428N05Rik,3.9471256648100796
Gm17455,4.052301998910532
Slc29a3,4.016173603443781
Unc5b,3.932647133364543
Pcbd1,3.7272496293002977
Sgpl1,4.300339161603193
Tbata,3.4308922210212214
Adamts14,3.9508934607251818
Prf1,3.5113064930504465
X99384,3.915817943047014
Nodal,3.8714749682444523
Eif4ebp2,4.310507807818108
Lrrc20,4.166083656929556
Npffr1,3.5783549613852177
Ppa1,4.289672797596682
Sar1a,4.362115329793114
Tysnd1,4.222348469089927
Aifm2,4.129848632219271
H2afy2,4.053886647055582
Col13a1,3.688769887030951
2010107G23Rik,3.968251669676765
Neurog3,1.759948341247871
Tspan15,3.8950561974348554
Hk1,4.336507457044944
2210417K05Rik,4.183630358866485
Hkdc1,3.0997220845544953
Supv3l1,4.235627937493648
4930507D05Rik,4.112559216328032
Vps26a,4.334167117132003
Srgn,4.081529762494062
2510003E04Rik,4.225048596708473
Ddx21,4.34607244415533
Ddx50,4.360624928140737
Stox1,3.859076051013149
Ccar1,4.346677135155764
Tet1,4.122752284079369
Slc25a16,4.253106190335534
Dna2,4.117626169187752
Rufy2,4.221124984511689
Hnrnph3,4.336116712462183
Pbld2,3.6943149516600697
Pbld1,3.239261584193242
Atoh7,3.1396623034949687
Mypn,3.904856456811622
Herc4,4.3348058606973074
Sirt1,4.314007654763166
Dnajc12,4.123552691336485
Ctnna3,3.5403044878124246
Lrrtm3,3.354827046267015
Reep3,4.334708518516919
Jmjd1c,4.296112515975589
Nrbf2,4.3377698097022765
Egr2,4.154488242643083
Ado,4.23011279784578
Zfp365,3.5622054465038984
Rtkn2,3.8627048849463543
Arid5b,4.309261965495257
1700040L02Rik,3.8388797843570277
Tmem26,3.7665087969433544
Rhobtb1,4.039928879076858
Cdk1,4.183799933760235
Ank3,3.9919065074417377
Ccdc6,4.25046247302647
2310015B20Rik,3.9411695616453986
Slc16a9,4.066386002154989
Fam13c,3.6815552148272563
Phyhipl,3.0479215980452206
D630013N20Rik,2.7694440220977947
Bicc1,3.7433193442316166
C730027H18Rik,2.5261396499742266
Tfam,4.3103138113879345
Ube2d1,4.322658038136264
Cisd1,4.294915860690885
Ipmk,4.268841914958877
Zwint,4.189616043047113
A330049N07Rik,2.242551609556412
Pcdh15,2.906470683224785
Rtdr1,3.2272183270839228
Gnaz,3.8696299383659962
Rab36,3.920231361833455
Bcr,4.287285678402706
Specc1l,4.282258969483288
Adora2a,4.027079711265595
Gm5779,3.444813528677962
Upb1,3.6616110747372996
1110038D17Rik,4.22884528570892
Snrpd3,4.367869181360381
AI646023,4.001101043922165
Ggt1,3.518328544685175
Ggt5,3.8952598248934773
Susd2,3.7815373289063503
Cabin1,4.231426745298371
Ddt,4.233737160230062
Gstt3,4.145523474984208
Gstt1,3.998290503441765
Gstt4,3.8707416342211736
Gstt2,4.2329013245468685
Mif,4.320350030961685
Derl3,4.080440080418196
Smarcb1,4.309128162992886
Mmp11,4.152718885131007
Chchd10,4.123692685214287
Vpreb3,3.5612708927791097
Gm5134,3.392308257265452
Zfp280b,4.230764268127247
Prmt2,4.203907457368511
S100b,3.5881521250742683
Dip2a,4.045207026631838
Pcnt,4.26934272843819
2610028H24Rik,3.512932760997005
Ybey,4.19395275757127
Mcm3ap,4.252779767264196
Lss,4.067797635753271
4930483K19Rik,3.720107189809965
1700027D21Rik,3.667802794133663
Ftcd,3.074158927295549
Col6a2,3.6499592501413445
Col6a1,3.636987630682668
Pcbp3,4.1141139394918325
Slc19a1,4.161333496112725
Col18a1,4.012120660293549
Gm10941,4.187811601074261
Pofut2,4.29002123444733
Adarb1,4.083579795692347
Gm17769,3.7790693778664686
1810008A18Rik,4.300559987326901
Itgb2,3.566894381497022
Pttg1ip,4.318471292483659
Sumo3,4.354362695857521
Ube2g2,4.322702409660186
1700009J07Rik,2.708724515314775
Lrrc3,3.280408433412169
Trpm2,3.455705189957104
1810043G02Rik,4.198631717570644
Pfkl,4.287401938674689
Aire,3.6380907274053023
Dnmt3l,3.9280187362645234
Icosl,4.133067803478121
D10Jhu81e,4.320464227441858
Pwp2,4.255339901004939
Trappc10,4.278383168463444
Agpat3,4.292027240086994
Rrp1,4.363462641879973
Cstb,4.295337562150801
Pdxk,4.261304259336862
Ilvbl,4.209842922615088
Syde1,4.103641915880796
Casp14,2.176556362975525
Ccdc105,3.5766571486559
Slc1a6,3.473237789316662
Olfr57,3.734570242816924
2610008E11Rik,4.213745208963166
Ppap2c,4.16552436934895
Mier2,4.174570656784334
C2cd4c,3.458439026175219
Shc2,3.723198749941875
Odf3l2,2.9874184454369863
Madcam1,3.6555225449314546
Gm16517,4.314687330199376
Cdc34,4.3191282662099555
Gzmm,4.194049755786357
Bc1,3.9893167926850452
Bsg,4.368718775655643
Hcn2,3.25259230342692
Polrmt,4.189524548276855
Fgf22,3.2715258734604067
Rnf126,4.32514697105955
Fstl3,4.050175949380566
Prss57,3.8662549508254647
Palm,4.168092070326332
9130017N09Rik,3.1390847857533717
E130317F20Rik,4.1980844687755985
Ptbp1,4.357119577750852
BC005764,3.936372965512835
Prtn3,3.672531285136485
Elane,3.4418423564016565
Cfd,2.657251655755394
Med16,4.225089528579378
C030046I01Rik,4.354913384305584
Kiss1r,4.104381097314204
Arid3a,4.166394257597014
Wdr18,4.277875819643398
Grin3b,4.022783584647043
ORF61,4.333498104620147
Cnn2,4.252453000227557
Abca7,4.223132709977861
Hmha1,3.849400995006211
Polr2e,4.360645910024142
Gpx4,4.342363466306822
Sbno2,4.1800111559617275
Stk11,4.360754603059488
Dos,4.097544442977106
Atp5d,4.365067240012523
Midn,4.2240772386964
Cirbp,4.34240680593484
1600002K03Rik,4.298678841091764
Efna2,4.042863247065879
Mum1,4.279558153934139
Ndufs7,4.362804980223074
Gamt,4.0709958251287155
Dazap1,4.193495627685277
Rps15,4.21362447714226
Apc2,3.9457064639751596
2310011J03Rik,4.318153812510166
Pcsk4,4.183514098594501
Reep6,3.4085416996803923
Adamtsl5,3.877336136985857
Plk5,3.6791230361787544
Mex3d,4.294825397816532
Mbd3,4.368900389334954
Uqcr11,4.304921811318084
Tcf3,4.292704507766092
Atp8b3,3.724412259526363
Rexo1,4.323801034833898
Klf16,4.309712216075217
Fam108a,4.332752731811307
Adat3,4.184320009296444
Scamp4,4.2640900343155375
Csnk1g2,4.324984619437136
Btbd2,4.251374325041345
Mknk2,4.360332901599572
Mob3a,4.1876172606787865
Izumo4,4.238590166672109
Ap3d1,4.246342112677099
Dot1l,4.247378480131198
Plekhj1,4.342140576791304
Sf3a2,4.17670874509986
Jsrp1,4.0417512072454
Oaz1,4.293289936709629
Lingo3,3.2966267413538337
Lsm7,4.330735375316686
3110056O03Rik,4.21884277473474
Tmprss9,3.885856501474902
Timm13,4.357556413684043
Lmnb2,4.180324852316901
Gadd45b,4.156685149025205
Gng7,3.6392519542639277
Diras1,3.3744041753800302
Slc39a3,4.245527258877311
Sgta,4.3263226444608485
Thop1,4.175805148252227
Creb3l3,3.32646951489685
Map2k2,4.381217098859144
Zbtb7a,4.36266257858816
Pias4,4.178829291184998
Eef2,4.368895229855428
Dapk3,4.335563272291707
2310050B05Rik,4.094632088767395
Itgb1bp3,3.7075586476724114
Atcay,3.2188235099300075
Zfr2,4.0780887336155995
Matk,3.92744603403715
Mrpl54,4.36394832088601
Apba3,4.232783000483075
Tjp3,3.888425234348189
Pip5k1c,4.274473314878729
2510012J08Rik,4.279540267738449
Tbxa2r,3.764147475147008
Gipc3,3.7981243676514644
Hmg20b,4.350291866511598
Mfsd12,3.9624630776140246
4930404N11Rik,4.125665326219684
Fzr1,4.208806211195688
Dohh,4.301121682664619
2210404O07Rik,3.9513330483807874
Nfic,4.27169097955307
Celf5,3.8281872789875853
Ncln,4.264633155526962
S1pr4,3.9134129376573483
Gna15,3.6872096604223237
Gna11,4.278008246284563
Aes,4.293537247761569
Tle2,4.211703774897424
Tle6,4.037980659607884
BC025920,4.018098433272238
Sirt6,4.2557120714614065
Ankrd24,4.173249830025707
Gm10778,4.1787137188436185
Zfp433,4.254747592755368
Zfp781,4.1977384396820625
Zfp873,4.151164505932509
AU041133,4.211283793264017
Zfp938,4.234229718542133
1190007I07Rik,4.306999361740506
Tdg,4.151327545485526
Glt8d2,3.9166317649508966
Hcfc2,4.1836238235257515
Nfyb,4.323657257337777
1700028I16Rik,3.5224860532871327
Txnrd1,4.329489876959138
Eid3,4.095167986707484
Chst11,4.138365213089997
Slc41a2,4.058808790523275
D10Wsu102e,4.306397078497185
Aldh1l2,3.8271550391171067
A230046K03Rik,4.297776620105338
Appl2,4.175692327633261
1500009L16Rik,4.024739371352655
Nuak1,4.025131835761924
Ckap4,4.259073644355171
C330046G13Rik,3.567578184516852
Tcp11l2,4.316271290413822
Polr3b,4.236121183736323
Rfx4,3.445642829020423
Ric8b,4.223979896516012
Fhl4,3.6818609999804903
AI597468,4.23204450698027
Mterfd3,4.129606136681554
Cry1,4.304042636006873
Btbd11,4.0530563148172165
Pwp1,4.215030263330413
Prdm4,4.299706265448019
Ascl4,3.9440117469335574
D10Wsu52e,4.34817751180189
Bpifc,3.3035617697672253
Fbxo7,4.227204571219689
Syn3,3.9792420489975022
Timp3,3.8761621834110676
1810014B01Rik,4.1757993008420975
Hsp90b1,4.362137343572424
BC030307,4.140751644353369
Nt5dc3,4.230808983616472
Stab2,3.8432763488436845
1700113H08Rik,3.9853976520371837
Ascl1,3.5758350715847755
Pah,2.4611649484435594
Igf1,3.7090352907127193
4930547N16Rik,4.07293819718756
Nup37,4.199830436647158
Ccdc53,4.334469462632219
Dram1,4.0184864261325846
Gnptab,4.257515481538354
Sycp3,3.9743477667192484
Chpt1,4.181032388942551
Mybpc1,3.483428105345585
Spic,3.847871725274739
Gm4925,3.984924699747311
Arl1,4.124569452768386
Utp20,4.260264108264444
Slc5a8,3.0045544528036547
Ano4,3.1370512628895697
Gas2l3,4.254335178358599
Nr1h4,3.3587300205456954
Slc17a8,3.8628940658623034
Scyl2,4.17940371323888
Actr6,4.246426384176022
Uhrf1bp1l,4.329974524069269
Anks1b,3.5395298779529387
Apaf1,4.259522175108621
Ikbip,4.20469857756248
Slc25a3,4.380072726300304
Tmpo,4.3218479998507
Rmst,3.2974966296018975
Nedd1,4.253714664954286
Cdk17,4.281573102671647
Mir1931,4.214650525637308
Elk3,4.175748393977442
Gm17745,4.02378555557097
Lta4h,4.259273488195474
Hal,2.8011388768079524
Amdhd1,3.4866249188598233
Ccdc38,4.197093160776025
Snrpf,4.203747857468511
4933408J17Rik,3.9429685001734236
Ntn4,3.8693637092224606
Gm8580,3.7723118355487673
Gm15915,3.916956124230424
