,0
6127,Pitpnm1
6128,Aip
6129,Tmem134
6130,Cabp4
6131,Coro1b
6132,Rps6kb2
6133,Carns1
6134,Ppp1ca
6135,Rad9
6136,Clcf1
6137,Pold4
6138,Ssh3
6139,Ankrd13d
6140,Adrbk1
6141,Kdm2a
6142,Rhod
6143,Syt12
6144,Pcx
6145,Lrfn4
6146,Rce1
6147,Gm960
6148,Spnb3
6149,Rbm4b
6150,Rbm4
6151,Rbm14
6152,Ccs
6153,Ctsf
6154,Actn3
6155,Zdhhc24
6156,Bbs1
6157,Dpp3
6158,Peli3
6159,Mrpl11
6160,Slc29a2
6161,B3gnt1
6162,Brms1
6163,Rin1
6164,Yif1a
6165,Cnih2
6166,Rab1b
6167,Klc2
6168,Pacs1
6169,Sf3b2
6170,Gal3st3
6171,Cst6
6172,Banf1
6173,Eif1ad
6174,Sart1
6175,D330050I16Rik
6176,4930481A15Rik
6177,Drap1
6178,AI837181
6179,Ccdc85b
6180,Fibp
6181,Ctsw
6182,Efemp2
6183,Mus81
6184,Cfl1
6185,Snx32
6186,Gm962
6187,Rnaseh2c
6188,Kat5
6189,Rela
6190,Sipa1
6191,Pcnxl3
6192,Map3k11
6193,Ehbp1l1
6194,Fam89b
6195,Sssca1
6196,Ltbp3
6197,Scyl1
6198,Malat1
6199,Neat1
6200,Frmd8
6201,Slc25a45
6202,Tigd3
6203,Dpf2
6204,Cdc42ep2
6205,Pola2
6206,Capn1
6207,Gm10814
6208,Syvn1
6209,Mrpl49
6210,Fau
6211,Znhit2-ps
6212,Tm7sf2
6213,1110014N23Rik
6214,BC048609
6215,Zfpl1
6216,Cdca5
6217,Sac3d1
6218,Snx15
6219,Arl2
6220,Batf2
6221,1700123I01Rik
6222,Ppp2r5b
6223,Atg2a
6224,Ehd1
6225,Cdc42bpg
6226,Men1
6227,Map4k2
6228,Sf1
6229,Pygm
6230,Rasgrp2
6231,Nrxn2
6232,Rps6ka4
6233,Ccdc88b
6234,Prdx5
6235,Trmt112
6236,Esrra
6237,1700019N12Rik
6238,Gpr137
6239,Bad
6240,Plcb3
6241,Ppp1r14b
6242,Fkbp2
6243,Vegfb
6244,Dnajc4
6245,Nudt22
6246,Trpt1
6247,Fermt3
6248,Stip1
6249,Macrod1
6250,Flrt1
6251,Otub1
6252,Cox8a
6253,Naa40
6254,Rcor2
6255,Mark2
6256,AI846148
6257,1700105P06Rik
6258,2700081O15Rik
6259,Rtn3
6260,Snord118
6261,Atl3
6262,Pla2g16
6263,Slc3a2
6264,Snhg1
6265,Snord22
6266,Wdr74
6267,1700092M07Rik
6268,Stx5a
6269,Nxf1
6270,Tmem223
6271,Tmem179b
6272,Taf6l
6273,Gm2518
6274,Polr2g
6275,Zbtb3
6276,Ttc9c
6277,Hnrnpul2
6278,Gng3
6279,Bscl2
6280,Ubxn1
6281,AI462493
6282,5730408K05Rik
6283,1810009A15Rik
6284,Ints5
6285,Ganab
6286,B3gat3
6287,Rom1
6288,Eml3
6289,Mta2
6290,Tut1
6291,Eef1g
6292,Ahnak
6293,Asrgl1
6294,Incenp
6295,Fth1
6296,Best1
6297,Fads3
6298,Fads2
6299,Fads1
6300,Fen1
6301,1810006K21Rik
6302,Dagla
6303,Syt7
6304,Ppp1r32
6305,Sdhaf2
6306,Cpsf7
6307,Tmem216
6308,Tmem138
6309,Cybasc3
6310,Dak
6311,Ddb1
6312,Vwce
6313,Vps37c
6314,Slc15a3
6315,Tmem132a
6316,Tmem109
6317,Prpf19
6318,Gpr44
6319,Ccdc86
6320,Ms4a15
6321,AW112010
6322,Ms4a7
6323,Mrpl16
6324,Stx3
6325,Patl1
6326,Osbp
6327,Dtx4
6328,Fam111a
6329,A330040F15Rik
6330,Cntf
6331,Zfp91
6332,Lpxn
6333,Tle4
6334,Psat1
6335,Cep78
6336,C130060C02Rik
6337,Gnaq
6338,E030024N20Rik
6339,Gna14
6340,Vps13a
6341,Prune2
6342,Gcnt1
6343,Rfk
6344,Pcsk5
6345,Ostf1
6346,BC016495
6347,2410127L17Rik
6348,D030056L22Rik
6349,Anxa1
6350,E030003E18Rik
6351,C730002L08Rik
6352,Aldh1a1
6353,Zfand5
6354,Gda
6355,1110059E24Rik
6356,Fam108b
6357,Tmem2
6358,Klf9
6359,Mir1192
6360,Smc5
6361,Ptar1
6362,Apba1
6363,Fam189a2
6364,Tjp2
6365,Fxn
6366,Pip5k1b
6367,Fam122a
6368,Pgm5
6369,Cbwd1
6370,Snora19
6371,Dock8
6372,Kank1
6373,2610016A17Rik
6374,Dmrt2
6375,Smarca2
6376,4931403E22Rik
6377,Vldlr
6378,D19Bwg1357e
6379,C030016D13Rik
6380,Rfx3
6381,Glis3
6382,D930032P07Rik
6383,4430402I18Rik
6384,Ppapdc2
6385,Cdc37l1
6386,Ak3
6387,1700018L02Rik
6388,Gm9895
6389,Rcl1
6390,Jak2
6391,Insl6
6392,5033414D02Rik
6393,Cd274
6394,A930007I19Rik
6395,C030046E11Rik
6396,Ermp1
6397,Mlana
6398,9930021J03Rik
6399,Ranbp6
6400,Il33
6401,Uhrf2
6402,Gldc
6403,Prkg1
6404,Gm6642
6405,Cstf2t
6406,8430431K14Rik
6407,Asah2
6408,Sgms1
6409,2700046G09Rik
6410,Minpp1
6411,Papss2
6412,Atad1
6413,Pten
6414,Rnls
6415,Lipo1
6416,Stambpl1
6417,Acta2
6418,Fas
6419,Ch25h
6420,Lipa
6421,Ifit2
6422,Ifit3
6423,Gm14446
6424,I830012O16Rik
6425,2010002M12Rik
6426,Ifit1
6427,Pank1
6428,Kif20b
6429,Rpp30
6430,Pcgf5
6431,Hectd2
6432,Ppp1r3c
6433,Tnks2
6434,Fgfbp3
6435,Btaf1
6436,Cpeb3
6437,A330032B11Rik
6438,March5
6439,Ide
6440,Kif11
6441,Hhex
6442,Exoc6
6443,Cyp26c1
6444,Myof
6445,Cep55
6446,5730455O13Rik
6447,Tmem20
6448,Plce1
6449,Noc3l
6450,Tbc1d12
6451,Hells
6452,Pdlim1
6453,Sorbs1
6454,Aldh18a1
6455,Tctn3
6456,Entpd1
6457,Ccnj
6458,Zfp518a
6459,Blnk
6460,Tm9sf3
6461,Lcor
6462,Slit1
6463,Arhgap19
6464,Frat1
6465,Frat2
6466,Rrp12
6467,Pgam1
6468,Exosc1
6469,Zdhhc16
6470,Mms19
6471,Ubtd1
6472,Ankrd2
6473,Hoga1
6474,Morn4
6475,Pi4k2a
6476,Avpi1
6477,Marveld1
6478,Zfyve27
6479,D19Ertd386e
6480,Loxl4
6481,Pyroxd2
6482,Hps1
6483,Got1
6484,Slc25a28
6485,BC037704
6486,Entpd7
6487,Cox15
6488,Cutc
6489,Dnmbp
6490,Erlin1
6491,Chuk
6492,Cwf19l1
6493,Bloc1s2
6494,Scd2
6495,Scd4
6496,Scd1
6497,Sec31b
6498,Ndufb8
6499,Hif1an
6500,Fam178a
6501,4930414N06Rik
6502,Mrpl43
6503,Peo1
6504,Lzts2
6505,Sfxn3
6506,Kazald1
6507,Btrc
6508,Poll
6509,Dpcd
6510,Fbxw4
6511,Npm3
6512,Mgea5
6513,9130011E15Rik
6514,Hps6
6515,Ldb1
6516,Pprc1
6517,Nolc1
6518,Gbf1
6519,Nfkb2
6520,Psd
6521,Fbxl15
6522,Cuedc2
6523,2310034G01Rik
6524,Tmem180
6525,Actr1a
6526,Sufu
6527,Trim8
6528,Arl3
6529,Sfxn2
6530,D19Wsu162e
6531,2010012O05Rik
6532,As3mt
6533,Cnnm2
6534,Nt5c2
6535,Pcgf6
6536,Taf5
6537,Usmg5
6538,Pdcd11
6539,Calhm2
6540,Sh3pxd2a
6541,Obfc1
6542,Gm19557
6543,Slk
6544,Sfr1
6545,Wdr96
6546,Gsto1
6547,Gsto2
6548,Itprip
6549,Xpnpep1
6550,Add3
6551,1700001K23Rik
6552,Mxi1
6553,Smndc1
6554,5830416P10Rik
6555,Dusp5
6556,Smc3
6557,Rbm20
6558,Pdcd4
6559,Bbip1
6560,Shoc2
6561,Gpam
6562,Gucy2g
6563,Acsl5
6564,Zdhhc6
6565,Vti1a
6566,4930552P12Rik
6567,Tcf7l2
6568,Casp7
6569,Dclre1a
6570,Nhlrc2
6571,Adrb1
6572,A630007B06Rik
6573,Afap1l2
6574,Ablim1
6575,4930449E18Rik
6576,B230217O12Rik
6577,Fam160b1
6578,Trub1
6579,6720468P15Rik
6580,Atrnl1
6581,Gfra1
6582,Hspa12a
6583,Eno4
6584,4930506M07Rik
6585,Slc18a2
6586,Pdzd8
6587,Rab11fip2
6588,E330013P04Rik
6589,D19Ertd737e
6590,2700078E11Rik
6591,Nanos1
6592,Eif3a
6593,Fam45a
6594,Sfxn4
6595,Prdx3
6596,Grk5
6597,Csf2ra
6598,Csprs
6599,Fam171a1
6600,Nmt2
6601,Rpp38
6602,Acbd7
6603,Meig1
6604,Dclre1c
6605,Suv39h2
6606,Hspa14
6607,Cdnf
6608,Fam107b
6609,Frmd4a
6610,Prpf18
6611,Bend7
6612,Sephs1
6613,Phyh
6614,Mcm10
6615,Optn
6616,Ccdc3
6617,Camk1d
6618,Cdc123
6619,Nudt5
6620,Sec61a2
6621,Dhtkd1
6622,Upf2
6623,5430407P10Rik
6624,Echdc3
6625,Usp6nl
6626,Celf2
6627,Taf3
6628,Atp5c1
6629,Kin
6630,Itih5
6631,Sfmbt2
6632,Prkcq
6633,Pfkfb3
6634,Rbm17
6635,Il15ra
6636,Fbxo18
6637,Ankrd16
6638,Itga8
6639,Fam188a
6640,Pter
6641,C1ql3
6642,Rsu1
6643,Trdmt1
6644,Vim
6645,St8sia6
6646,Ptpla
6647,4921530L18Rik
6648,Stam
6649,Mrc1
6650,Cacnb2
6651,Nsun6
6652,Arl5b
6653,Plxdc2
6654,Nebl
6655,A930004D18Rik
6656,Gm17762
6657,2810030E01Rik
6658,Mllt10
6659,Dnajc1
6660,Commd3
6661,Bmi1
6662,BC061194
6663,Pip4k2a
6664,4930426L09Rik
6665,Armc3
6666,Msrb2
6667,Gm3230
6668,Otud1
6669,Etl4
6670,Arhgap21
6671,Gm13375
6672,Enkur
6673,Thnsl1
6674,Apbb1ip
6675,Pdss1
6676,Abi1
6677,Acbd5
6678,Mastl
6679,Yme1l1
6680,Spopl
6681,Hnmt
6682,Psd4
6683,Ehmt1
6684,Arrdc1
6685,Zmynd19
6686,Wdr85
6687,Mrpl41
6688,Pnpla7
6689,Nelf
6690,Nrarp
6691,A830007P12Rik
6692,Cobra1
6693,4933433C11Rik
6694,Tubb4b
6695,Rnf208
6696,Ndor1
6697,Tmem203
6698,Tprn
6699,Ssna1
6700,Anapc2
6701,AA543186
6702,Man1b1
6703,Dpp7
6704,Uap1l1
6705,Entpd2
6706,Npdc1
6707,Fut7
6708,Abca2
6709,Clic3
6710,BC029214
6711,Fbxw5
6712,Traf2
6713,Edf1
6714,Mamdc4
6715,Phpt1
6716,B230208H17Rik
6717,4921530D09Rik
6718,Tmem141
6719,Bmyc
6720,Camsap1
6721,Ubac1
6722,Nacc2
6723,C330006A16Rik
6724,Qsox2
6725,Gpsm1
6726,Dnlz
6727,Snapc4
6728,Sdccag3
6729,Pmpca
6730,Inpp5e
6731,Sec16a
6732,Notch1
6733,Egfl7
6734,Agpat2
6735,Fam69b
6736,Snhg7
6737,Snora43
6738,Snora17
6739,Surf6
6740,Med22
6741,Rpl7a
6742,Surf1
6743,Surf2
6744,Surf4
6745,Gm711
6746,Rexo4
6747,5930434B04Rik
6748,Slc2a6
6749,Sardh
6750,Vav2
6751,Brd3
6752,Wdr5
6753,Rxra
6754,Olfm1
6755,Mrps2
6756,Ralgds
6757,Gtf3c5
6758,Tsc1
6759,1700026L06Rik
6760,Ak8
6761,Gtf3c4
6762,Ddx31
6763,Barhl1
6764,1700101E01Rik
6765,Ttf1
6766,Setx
6767,Ntng2
6768,6530402F18Rik
6769,Med27
6770,Rapgef1
6771,Trub2
6772,Coq4
6773,Slc27a4
6774,Urm1
6775,Cercam
6776,Odf2
6777,Gle1
6778,Spna2
6779,Wdr34
6780,Set
6781,Pkn3
6782,Zdhhc12
6783,Zer1
6784,Tbc1d13
6785,Endog
6786,D2Wsu81e
6787,Ccbl1
6788,1700084E18Rik
6789,Lrrc8a
6790,Phyhd1
6791,Dolk
6792,Nup188
6793,Sh3glb2
6794,Fam73b
6795,Dolpp1
6796,Crat
6797,Ppp2r4
6798,Ier5l
6799,Cstad
6800,1700001O22Rik
6801,Mettl11a
6802,Asb6
6803,Ptges
6804,Tor1b
6805,Tor1a
6806,BC005624
6807,Usp20
6808,Fnbp1
6809,D330023K18Rik
6810,Gpr107
6811,Ncs1
6812,Fubp3
6813,Exosc2
6814,Abl1
6815,Qrfp
6816,Lamc3
6817,Nup214
6818,Fam78a
6819,Ppapdc3
6820,Prrc2b
6821,Pomt1
6822,Uck1
6823,Swi5
6824,Golga2
6825,Dnm1
6826,Ciz1
6827,1110008P14Rik
6828,Ptges2
6829,Slc25a25
6830,Naif1
6831,Fam102a
6832,Dpm2
6833,St6galnac4
6834,St6galnac6
6835,Ak1
6836,Eng
6837,Fpgs
6838,Cdk9
6839,Sh2d3c
6840,6330409D20Rik
6841,Tor2a
6842,Ttc16
6843,Ptrh1
6844,1700019L03Rik
6845,Stxbp1
6846,Fam129b
6847,Lrsam1
6848,Rpl12
6849,Snora65
6850,Slc2a8
6851,Garnl3
6852,Ralgps1
6853,Angptl2
6854,Zbtb34
6855,Zbtb43
6856,Fam125b
6857,Pbx3
6858,Mapkap1
6859,Gapvd1
6860,Hspa5
6861,Rabepk
6862,Fbxw2
6863,Psmd5
6864,Phf19
6865,Traf1
6866,Cep110
6867,Rab14
6868,Gsn
6869,Stom
6870,Ggta1
6871,Dab2ip
6872,Ttll11
6873,Ndufa8
6874,Morn5
6875,Lhx6
6876,Rbm18
6877,Mrrf
6878,Ptgs1
6879,Pdcl
6880,Rc3h2
6881,Zbtb6
6882,Zbtb26
6883,Rabgap1
6884,Gpr21
6885,Strbp
6886,Crb2
6887,Dennd1a
6888,Nek6
6889,Psmb7
6890,Nr6a1
6891,Mir181a-2
6892,Mir181b-2
6893,Wdr38
6894,Rpl35
6895,Arpc5l
6896,Golga1
6897,Scai
6898,Gm16523
6899,Ppp6c
6900,Arhgap15
6901,A430092G05Rik
6902,Gtdc1
6903,Zeb2
6904,Gm13476
6905,Acvr2a
6906,Orc4
6907,Mbd5
6908,Epc2
6909,Mmadhc
6910,Gm13483
6911,Rnd3
6912,Rbm43
6913,Nmi
6914,Rif1
6915,Neb
6916,Arl5a
6917,Cacnb4
6918,Stam2
6919,Fmnl2
6920,Prpf40a
6921,Arl6ip6
6922,Nr4a2
6923,Gpd2
6924,Cytip
6925,Gm13546
6926,Acvr1
6927,Ccdc148
6928,Pkp4
6929,Tanc1
6930,Wdsub1
6931,Baz2b
6932,March7
6933,Cd302
6934,Ly75
6935,Pla2r1
6936,Rbms1
6937,Tank
6938,Psmd14
6939,Dpp4
6940,Ifih1
6941,Gca
6942,Fign
6943,Grb14
6944,Cobll1
6945,Galnt3
6946,Ttc21b
6947,Stk39
6948,Lass6
6949,Nostrin
6950,Spc25
6951,Bbs5
6952,Kbtbd10
6953,Fastkd1
6954,Ppig
6955,4930578N16Rik
6956,Phospho2
6957,Klhl23
6958,Ssb
6959,Mettl5
6960,Ubr3
6961,4933404M02Rik
6962,Gorasp2
6963,Tlk1
6964,Mettl8
6965,Dcaf17
6966,Cybrd1
6967,Dync1i2
6968,Slc25a12
6969,Hat1
6970,Metap1d
6971,Itga6
6972,Pdk1
6973,Rapgef4
6974,B230120H23Rik
6975,Cdca7
6976,Sp3
6977,1700011J10Rik
6978,Ola1
6979,Sp9
6980,Cir1
6981,Scrn3
6982,Gpr155
6983,Wipf1
6984,LOC329427
6985,Atf2
6986,Atp5g3
6987,Lnp
6988,Mtx2
6989,Hnrnpa3
6990,Nfe2l2
6991,Agps
6992,Ttc30b
6993,Ttc30a1
6994,Rbm45
6995,Osbpl6
6996,Prkra
6997,Fkbp7
6998,Plekha3
6999,Ccdc141
7000,Sestd1
7001,Zfp385b
7002,Cwc22
7003,Ube2e3
7004,Itga4
7005,Ssfa2
7006,Pde1a
7007,Dnajc10
7008,Nckap1
7009,Dusp19
7010,Nup35
7011,Zc3h15
7012,Itgav
7013,Calcrl
7014,Tfpi
7015,Ctnnd1
7016,Gm13718
7017,2700094K13Rik
7018,Tmx2
7019,Med19
7020,Zdhhc5
7021,Clp1
7022,Ube2l6
7023,Timm10
7024,Slc43a1
7025,Slc43a3
7026,P2rx3
7027,Ssrp1
7028,Tnks1bp1
7029,4930443O20Rik
7030,Ptprj
7031,Nup160
7032,Fnbp4
7033,Mtch2
7034,C1qtnf4
7035,Ndufs3
7036,Kbtbd4
7037,Ptpmt1
7038,Celf1
7039,Psmc3
7040,Slc39a13
7041,Madd
7042,Nr1h3
7043,Acp2
7044,Ddb2
7045,A330069E16Rik
7046,Pacsin3
7047,Arfgap2
7048,1110051M20Rik
7049,Lrp4
7050,Ckap5
7051,Zfp408
7052,Arhgap1
7053,Atg13
7054,Harbi1
7055,Ambra1
7056,Mdk
7057,Dgkz
7058,Creb3l1
7059,Phf21a
7060,Pex16
7061,1700029I15Rik
7062,Mapk8ip1
7063,Cry2
7064,D930015M05Rik
7065,Slc35c1
7066,Chst1
7067,Prdm11
7068,Trp53i11
7069,Tspan18
7070,Gm13807
7071,Cd82
7072,Ext2
7073,Accs
7074,Gm13889
7075,4921507L20Rik
7076,Alkbh3
7077,Hsd17b12
7078,Ttc17
7079,2810002D19Rik
7080,Api5
7081,B230118H07Rik
7082,Traf6
7083,Prr5l
7084,Commd9
7085,Ldlrad3
7086,Trim44
7087,Fjx1
7088,Cd44
7089,Pdhx
7090,Apip
7091,Elf5
7092,Cat
7093,Abtb2
7094,Nat10
7095,Caprin1
7096,Lmo2
7097,Fbxo3
7098,Cd59b
7099,Cd59a
7100,Hipk3
7101,4930500J02Rik
7102,Cstf3
7103,Tcp11l1
7104,Pin1-ps1
7105,Depdc7
7106,Qser1
7107,Prrg4
7108,Ccdc73
7109,Eif3m
7110,Rcn1
7111,Elp4
7112,Immp1l
7113,Dnajc24
7114,Mpped2
7115,2700007P21Rik
7116,Mettl15
7117,Kif18a
7118,Bdnf
7119,Lin7c
7120,Lgr4
7121,Ccdc34
7122,Lpcat4
7123,Nop10
7124,Slc12a6
7125,Tmem85
7126,2410042D21Rik
7127,2900064A13Rik
7128,Aven
7129,Ryr3
7130,Fmn1
7131,Arhgap11a
7132,Aqr
7133,Zfp770
7134,Atpbd4
7135,BC052040
7136,Meis2
7137,D330050G23Rik
7138,Spred1
7139,Mir674
7140,Fam98b
7141,Rasgrp1
7142,Thbs1
7143,Fsip1
7144,Gpr176
7145,Eif2ak4
7146,Srp14
7147,Bmf
7148,Bub1b
7149,Pak6
7150,5430417L22Rik
7151,A430105I19Rik
7152,D2Ertd750e
7153,Ivd
7154,Bahd1
7155,Chst14
7156,Ccdc32
7157,Rpusd2
7158,Casc5
7159,Rad51
7160,Fam82a2
7161,Dnajc17
7162,Gm14137
7163,Zfyve19
7164,Vps18
7165,Gm14207
7166,Dll4
7167,Chac1
7168,Ino80
7169,Exd1
7170,1500003O03Rik
7171,1700020I14Rik
7172,Oip5
7173,Nusap1
7174,Ndufaf1
7175,Rtf1
7176,Rpap1
7177,Mga
7178,Mapkbp1
7179,Jmjd7
7180,Pla2g4b
7181,Ehd4
7182,Vps39
7183,Tmem87a
7184,Ganc
7185,Zfp106
7186,Snap23
7187,Lrrc57
7188,Haus2
7189,Cdan1
7190,Ttbk2
7191,AV039307
7192,Ubr1
7193,Tmem62
7194,Ccndbp1
7195,Epb4.2
7196,Lcmt2
7197,Adal
7198,Zscan29
7199,Tubgcp4
7200,Trp53bp1
7201,Ppip5k1
7202,Catsper2
7203,Pdia3
7204,Ell3
7205,Serf2
7206,Serinc4
7207,2310003F16Rik
7208,Mfap1b
7209,Mfap1a
7210,Wdr76
7211,Casc4
7212,Ctdspl2
7213,Gm9781
7214,Spg11
7215,B2m
7216,Trim69
7217,Sord
7218,Shf
7219,Slc28a2
7220,Bambi-ps1
7221,Gatm
7222,Spata5l1
7223,AA467197
7224,Slc30a4
7225,Pldn
7226,Sqrdl
7227,Sema6d
7228,Slc24a5
7229,Myef2
7230,Dut
7231,Cep152
7232,Shc4
7233,Eid1
7234,Secisbp2l
7235,Cops2
7236,Galk2
7237,Dtwd1
7238,Hdc
7239,Gabpb1
7240,Usp8
7241,Usp50
7242,Trpm7
7243,2010106G01Rik
7244,Ap4e1
7245,Blvra
7246,Ncaph
7247,Itpripl1
7248,1810024B03Rik
7249,Snrnp200
7250,Ciao1
7251,Tmem127
7252,Stard7
7253,Dusp2
7254,Gpat2
7255,Fahd2a
7256,Kcnip3
7257,Zfp661
7258,Mrps5
7259,Mall
7260,Nphp1
7261,1500011K16Rik
7262,Bub1
7263,Acoxl
7264,Bcl2l11
7265,Gm14005
7266,Anapc1
7267,Tmem87b
7268,Fbln7
7269,Zc3h8
7270,Zc3h6
7271,Ttl
7272,Polr1b
7273,Chchd5
7274,Slc20a1
7275,A730036I17Rik
7276,Ckap2l
7277,Gm14023
7278,Il1b
7279,Gm14047
7280,Sirpa
7281,4932416H05Rik
7282,Stk35
7283,Snrpb
7284,Nop56
7285,Idh3b
7286,Ebf4
7287,Fam113a
7288,Vps16
7289,Ptpra
7290,4930473A02Rik
7291,Mrps26
7292,Oxt
7293,Ubox5
7294,Fastkd5
7295,Prosapip1
7296,Ddrgk1
7297,Itpa
7298,Slc4a11
7299,4930402H24Rik
7300,Gm14057
7301,A730017L22Rik
7302,Atrn
7303,Hspa12b
7304,1700037H04Rik
7305,Spef1
7306,Cenpb
7307,Cdc25b
7308,2310035K24Rik
7309,Mavs
7310,Pank2
7311,Rnf24
7312,Smox
7313,Prnp
7314,Prnd
7315,Rassf2
7316,Slc23a2
7317,5730494N06Rik
7318,Pcna
7319,Cds2
7320,Gpcpd1
7321,AU019990
7322,1110034G24Rik
7323,Trmt6
7324,Mcm8
7325,Crls1
7326,Bmp2
7327,Tmx4
7328,Plcb1
7329,Plcb4
7330,Mkks
7331,2210009G21Rik
7332,Jag1
7333,Btbd3
7334,Ism1
7335,Tasp1
7336,Esf1
7337,2310003L22Rik
7338,Macrod2
7339,Kif16b
7340,Snrpb2
7341,Bfsp1
7342,Dstn
7343,Rrbp1
7344,Snx5
7345,Snord17
7346,8430406I07Rik
7347,Csrp2bp
7348,Zfp133-ps
7349,6330439K17Rik
7350,Polr3f
7351,Rbbp9
7352,Sec23b
7353,Gm561
7354,Dtd1
7355,Slc24a3
7356,BC039771
7357,Rin2
7358,Naa20
7359,Crnkl1
7360,Ralgapa2
7361,A930019D19Rik
7362,Plk1s1
7363,Xrn2
7364,Sstr4
7365,Thbd
7366,Cd93
7367,Nxt1
7368,Gzf1
7369,Napb
7370,Cst3
7371,Zfp120
7372,Gm14139
7373,Zfp937
7374,3300002I08Rik
7375,Zfp442
7376,Zfp345
7377,2310001A20Rik
7378,Acss1
7379,E130215H24Rik
7380,Entpd6
7381,Pygb
7382,Abhd12
7383,Gins1
7384,Ninl
7385,Nanp
7386,Nsfl1c
7387,Fkbp1a
7388,Sdcbp2
7389,5430405G05Rik
7390,Psmf1
7391,Fam110a
7392,Slc52a3
7393,Srxn1
7394,Csnk2a1
7395,Tbc1d20
7396,Rbck1
7397,Trib3
7398,Sox12
7399,Zcchc3
7400,H13
7401,Mcts2
7402,Id1
7403,Cox4i2
7404,Bcl2l1
7405,Tpx2
7406,Ttll9
7407,Pdrg1
7408,Tm9sf4
7409,Tspyl3
7410,Plagl2
7411,Pofut1
7412,Kif3b
7413,2500004C02Rik
7414,Asxl1
7415,8430427H17Rik
7416,Commd7
7417,Dnmt3b
7418,Mapre1
7419,Efcab8
7420,Cdk5rap1
7421,Snta1
7422,Cbfa2t2
7423,Necab3
7424,1700003F12Rik
7425,E2f1
7426,Pxmp4
7427,Zfp341
7428,Chmp4b
7429,Raly
7430,Eif2s2
7431,a
7432,Ahcy
7433,Itch
7434,Dynlrb1
7435,Map1lc3a
7436,Pigu
7437,Mir695
7438,Trp53inp2
7439,Ncoa6
7440,Acss2
7441,Gss
7442,Trpc4ap
7443,Edem2
7444,Procr
7445,BC029722
7446,Eif6
7447,Uqcc
7448,Cep250
7449,6430550D23Rik
7450,Ergic3
7451,Spag4
7452,Cpne1
7453,Rbm12
7454,Nfs1
7455,Romo1
7456,Rbm39
7457,Phf20
7458,Scand1
7459,4921517L17Rik
7460,2900097C17Rik
7461,Epb4.1l1
7462,0610011L14Rik
7463,Dlgap4
7464,4930405A21Rik
7465,Myl9
7466,Tgif2
7467,5430405H02Rik
7468,1110008F13Rik
7469,Ndrg3
7470,Dsn1
7471,9830001H06Rik
7472,Samhd1
7473,Rbl1
7474,4922505G16Rik
7475,Rpn2
7476,Manbal
7477,Src
7478,Blcap
7479,Nnat
7480,Ctnnbl1
7481,Tti1
7482,Rprd1b
7483,2010009K17Rik
7484,Tgm2
7485,Lbp
7486,9430008C03Rik
7487,Ralgapb
7488,Adig
7489,Actr5
7490,Ppp1r16b
7491,Fam83d
7492,Dhx35
7493,Gm826
7494,Mafb
7495,Top1
7496,Plcg1
7497,Zhx3
7498,Lpin3
7499,Chd6
7500,Srsf6
7501,L3mbtl1
7502,Ift52
7503,Mybl2
7504,Gtsf1l
7505,Tox2
7506,Jph2
7507,3230401D17Rik
7508,Fitm2
7509,2310001K24Rik
7510,Ttpal
7511,Serinc3
7512,0610039K10Rik
7513,Pkig
7514,Ada
7515,Ywhab
7516,Pabpc1l
7517,Tomm34
7518,Stk4
7519,Kcns1
7520,Slpi
7521,Matn4
7522,Sdc4
7523,Sys1
7524,Dbndd2
7525,Pigt
7526,Dnttip1
7527,Ube2c
7528,Snx21
7529,Acot8
7530,Zswim3
7531,Zswim1
7532,Neurl2
7533,Ctsa
7534,Pltp
7535,Pcif1
7536,Zfp335
7537,Slc12a5
7538,Ncoa5
7539,Cd40
7540,Slc35c2
7541,Elmo2
7542,Zfp334
7543,2810408M09Rik
7544,Slc2a10
7545,Eya2
7546,Zmynd8
7547,Ncoa3
7548,Sulf2
7549,5031425F14Rik
7550,Prex1
7551,Trp53rk
7552,Arfgef2
7553,Cse1l
7554,Stau1
7555,Ddx27
7556,Znfx1
7557,1500012F01Rik
7558,Snord12
7559,Kcnb1
7560,B4galt5
7561,Slc9a8
7562,Spata2
7563,Rnf114
7564,Snai1
7565,Ube2v1
7566,Tmem189
7567,Cebpb
7568,A530013C23Rik
7569,Ptpn1
7570,Fam65c
7571,Pard6b
7572,Adnp
7573,Dpm1
7574,Mocs3
7575,Kcng1
7576,Nfatc2
7577,Atp9a
7578,Zfp64
7579,1700017J07Rik
7580,Tshz2
7581,Zfp217
7582,Pfdn4
7583,Gm16796
7584,2010011I20Rik
7585,Aurka
7586,Cstf1
7587,2410001C21Rik
7588,Gcnt7
7589,1700029J11Rik
7590,Bmp7
7591,Rae1
7592,Rbm38
7593,Zbp1
7594,Pmepa1
7595,Ppp4r1l-ps
7596,Rab22a
7597,Vapb
7598,Stx16
7599,Npepl1
7600,Gnas
7601,Th1l
7602,Ctsz
7603,Atp5e
7604,Slmo2
7605,Gm14393
7606,Gm14306
7607,Gm14436
7608,100043387
7609,Gm14295
7610,Gm14420
7611,Gm14403
7612,Gm14322
7613,Gm14325
7614,Gm14327
7615,Gm14326
7616,Etohi1
7617,Zfp931
7618,Sycp2
7619,Ppp1r3d
7620,9030418K01Rik
7621,Cdh4
7622,Taf4a
7623,4921531C22Rik
7624,Lsm14b
7625,Psma7
7626,Ss18l1
7627,Gtpbp5
7628,Osbpl2
7629,Adrm1
7630,Lama5
7631,Rps21
7632,Cables2
