,Club_respiratory,Basal_respiratory,Ciliated_respiratory,Tuft_respiratory,Neuroendocrine_respiratory,Goblet_respiratory,Ionocyte_respiratory
Efhd2,0.46344197,0.40248397,0.28588155,0.48061955,0.3722192,0.27377525,0.4674548
Gm29367,0.0042554345,0.0037800225,0.0,0.0,0.0,0.0,0.0
Fhad1,0.005281948,0.004302783,0.65896,0.0029765114,0.041143242,0.0,0.0
4930455G09Rik,0.0029909757,0.0010076609,0.014393081,0.009552595,0.0,0.0,0.0
Tmem51,0.21343046,0.25996566,0.13907927,0.45865753,0.12531076,0.1560937,0.25748017
Tmem51os1,0.016712744,0.016739037,0.025731014,0.075114615,0.026225058,0.009646823,0.0
Kazn,0.018349258,0.027252503,0.19078004,0.049339112,0.037198756,0.052108202,0.0
Gm13052,0.0,0.00028257325,0.0,0.0,0.0,0.0,0.0
Prdm2,0.06474274,0.042210203,0.06966747,0.059410132,0.1144134,0.0070548346,0.10417696
Pdpn,0.1514018,0.6496643,0.02044623,0.16886611,0.24174868,0.019336697,0.29887497
Pramef8,0.017040608,0.018780202,0.008645663,0.019111143,0.0037907169,0.023040352,0.055251893
Pramef12,0.00014463541,0.006376471,0.03728653,0.0,0.0,0.0,0.0
Pramef12os,0.0,0.0,0.0077297823,0.0,0.0,0.0,0.0
1700012P22Rik,0.0,0.0,0.026923256,0.0,0.0,0.0,0.0
Dhrs3,0.65066797,0.9193826,0.5236213,0.39713958,0.35601225,0.3619183,0.7449249
Vps13d,0.10841846,0.082899295,0.11108137,0.500506,0.09917268,0.042341027,0.17285398
Tnfrsf1b,0.016983489,0.012174441,0.00998523,0.037217002,0.0,0.043275516,0.0
Tnfrsf8,0.00069919863,0.0,0.0,0.038343374,0.0,0.0,0.0
Gm13166,0.00034995595,0.0011662189,0.0044688294,0.010718406,0.0,0.0,0.0
Gm13251,0.0010476414,0.0027512508,0.0,0.0,0.0,0.0,0.0
Gm13248,0.0,0.00032567687,0.0,0.0,0.0,0.0,0.0
Gm21411,0.00022601908,0.0,0.0,0.0,0.0,0.0,0.0
Gm13139,0.0016603573,0.0048295986,0.0,0.0,0.0,0.0,0.0
Gm13151,0.00021654298,0.0,0.0,0.0,0.0,0.0,0.0
Gm13152,0.0010710863,0.0,0.0,0.0,0.0,0.0,0.0
2610305D13Rik,0.00020329813,0.0,0.0,0.0,0.0,0.0,0.0
Gm13157,0.009507131,0.016493063,0.006109791,0.025544215,0.0,0.0,0.0
Gm20707,0.0006157514,0.00063558813,0.0,0.0,0.0,0.0,0.0
Zfp933,0.004696367,0.008762583,0.005755062,0.033013053,0.0,0.0,0.0
Miip,0.037552908,0.052615363,0.116475716,0.009874351,0.03300375,0.04906507,0.0
Fv1,0.0,0.00029143062,0.0,0.0,0.0,0.0,0.0
Mfn2,0.046925638,0.042789347,0.10262804,0.14230467,0.14264242,0.065327354,0.06005039
Plod1,0.026918413,0.03110645,0.057516538,0.073310114,0.028212251,0.03434899,0.0
2510039O18Rik,0.14293627,0.12086247,0.28720322,0.2625353,0.25246415,0.165607,0.34416288
Nppb,0.0,0.00022117917,0.0,0.0,0.0,0.0,0.0
Nppa,0.0,0.00028666458,0.0,0.0,0.0,0.0,0.0
Gm13054,0.00059661374,0.0011385333,0.004007903,0.0,0.0,0.0,0.0
Clcn6,0.010714617,0.007999119,0.042184807,0.03379257,0.0,0.0,0.0
Mthfr,0.037226845,0.014411188,0.08730442,0.039935753,0.009538761,0.03978849,0.0
Agtrap,0.1611009,0.09516324,0.26438433,0.19580723,0.099625,0.12427038,0.243279
Mad2l2,0.14269386,0.16779546,0.099207945,0.13605508,0.22629058,0.1355893,0.29014048
Fbxo6,0.36002743,0.3807394,0.36623007,0.2643611,0.3468751,0.27684397,0.41725916
Fbxo44,0.03529532,0.033632886,0.04048453,0.08821356,0.19119406,0.016176866,0.044171333
Fbxo2,0.13212559,0.07178724,0.010891074,0.07555823,0.2838369,0.069939196,0.09822297
Ubiad1,0.014779982,0.016572583,0.01552516,0.0065442096,0.0,0.012525199,0.044171333
Mtor,0.052485216,0.034684695,0.0684383,0.025576694,0.03867062,0.055515137,0.0
Angptl7,0.0008266707,0.0,0.0,0.0,0.0,0.0,0.0
Exosc10,0.0657159,0.07807981,0.094686754,0.11463617,0.056307156,0.034362704,0.0
Srm,0.1289363,0.22972018,0.09934812,0.1733492,0.22839855,0.3253584,0.1295308
Masp2,0.0,0.0010062907,0.0,0.0,0.0,0.0,0.0
Tardbp,0.17028932,0.20377757,0.26351398,0.27355316,0.1366776,0.07569549,0.15214019
Gm13203,0.0015663824,0.00028927517,0.014523994,0.0,0.013135817,0.0,0.0
Casz1,0.1996753,0.26839498,0.52044773,0.28990573,0.3293816,0.12839127,0.52785355
Gm15969,0.0,0.0,0.001783999,0.0,0.0,0.0,0.0
Gm13205,0.01269479,0.036723487,0.047957256,0.009024614,0.04618412,0.024988553,0.0
Gm17029,0.0013510404,0.002822502,0.0,0.0,0.0,0.0,0.0
Pex14,0.10368082,0.14991753,0.23046322,0.12523693,0.24920076,0.09090682,0.13433841
Dffa,0.023200337,0.020380909,0.031488135,0.024632506,0.0637384,0.0,0.0
Cort,0.00053494476,0.0,0.0,0.0,0.0,0.0,0.0
Apitd1,0.024302756,0.043004673,0.01867508,0.019354867,0.05121015,0.015506411,0.052572608
Pgd,0.6491535,0.4691875,0.50227803,0.35775554,0.29710624,0.31261545,0.68069226
Kif1b,0.15103197,0.099520735,0.27986532,0.18622394,0.20246966,0.033253137,0.32184404
Ube4b,0.079621926,0.06490745,0.046028562,0.15445733,0.15532778,0.067373306,0.16620779
Ube4bos1,0.00022969651,0.0,0.0,0.0,0.0,0.0,0.0
Nmnat1,0.014599952,0.028887348,0.024943558,0.024914507,0.0,0.0,0.0632273
Lzic,0.05681572,0.07023709,0.06649661,0.10793367,0.024257945,0.04527739,0.0
Ctnnbip1,0.10434294,0.25511077,0.07831626,0.5148822,0.35727796,0.20119789,0.043569736
Gm13066,0.00066648255,0.001430465,0.0023587754,0.0,0.0,0.0,0.0
Clstn1,0.2300296,0.48304027,0.2778872,0.45499402,0.35353026,0.35555896,0.3046094
Pik3cd,0.0013850809,0.0,0.0,0.0,0.0,0.0,0.0
Tmem201,0.02369758,0.034366336,0.028730325,0.06946266,0.02066282,0.011706509,0.055251893
Slc25a33,0.18330812,0.15902606,0.48920426,0.49034384,0.6969185,0.308183,0.8079084
Gm13068,0.00022298646,0.0007259242,0.001626009,0.0,0.0,0.0,0.0
Gm16188,0.0006382782,0.00036555913,0.05978914,0.007909718,0.0,0.012701219,0.0
Gm13073,0.0,0.0,0.0,0.0,0.0,0.0,0.05864876
