,Tuft_intestine,Goblet_intestine,Endocrine_intestine,Stem_intestine,TA.G1_intestine,TA.G2_intestine,Paneth_intestine,Enterocyte.Mature.Proximal_intestine,Enterocyte.Mature.Distal_intestine
Gm11696,0.009148102,0.005584499,0.0,0.0143150175,0.016106656,0.011717844,0.0276445,0.0075313197,0.008372208
Gna13,0.39621997,0.21166638,0.23256192,0.22268505,0.22490533,0.2500036,0.22443432,0.34290218,0.40498105
Amz2,0.287959,0.20417057,0.31288037,0.24750628,0.22393015,0.23141065,0.17438814,0.045250062,0.07251654
Gm15642,0.0,0.0,0.0,0.0,0.0,0.003943058,0.0,0.0,0.0
Slc16a6,0.09613257,0.12854081,0.058448773,0.04848644,0.02968347,0.050888494,0.03340545,0.19940542,0.026042618
Arsg,0.020716127,0.013699757,0.040700343,0.012880865,0.014952921,0.0188315,0.011196694,0.099175796,0.014844075
Wipi1,0.072957516,0.1121373,0.17253794,0.13070224,0.087425314,0.19122414,0.16105948,0.017449427,0.015011576
Prkar1a,0.7687502,0.47785124,0.92091143,0.4600647,0.5256819,0.5358224,0.3706638,0.45685565,0.5573365
Fam20a,0.0048922445,0.046345484,0.02635104,0.036811754,0.023663787,0.015819771,0.03534496,0.087874465,0.13632552
Abca8b,0.0,0.0,0.0,0.0006704921,0.0,0.0,0.0,0.003049974,0.023088258
Gm11697,0.0,0.0,0.0,0.0005428691,0.0,0.0019139065,0.0,0.0,0.006364082
Abca5,0.00838841,0.0026168115,0.004062029,0.0005995655,0.0023715375,0.0,0.010237317,0.0,0.0
Map2k6,0.11823962,0.10572641,0.07306754,0.044768635,0.02286124,0.036750365,0.034011208,0.008955784,0.008643275
Kcnj16,0.038614538,0.0014064553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kcnj2,0.008604189,0.00612141,0.02351534,0.009746993,0.005628937,0.004025318,0.0,0.005264055,0.0
Sox9,0.97371,0.33009872,0.22646607,0.6077837,0.31132615,0.67569476,0.49039808,0.02490455,0.06552703
Gm11681,0.015238097,0.0,0.0,0.0015234558,0.0,0.0,0.0,0.0,0.0
2610035D17Rik,0.11467707,0.062225096,0.13464919,0.09556311,0.04893745,0.0748594,0.122130215,0.008814471,0.025963625
4732490B19Rik,0.0,0.0096440995,0.0062505775,0.0039412566,0.0036289236,0.0053923978,0.006222347,0.0,0.0
Slc39a11,0.11814631,0.4054969,0.14893883,0.163588,0.23611669,0.1689402,0.12908399,0.13562067,0.08444557
Sstr2,0.0,0.00589627,0.011510764,0.0025191528,0.0,0.0,0.0,0.0,0.0
Cog1,0.17511237,0.27895832,0.27980244,0.10074984,0.09667208,0.10691156,0.1213215,0.09560854,0.10913841
Fam104a,0.79495597,0.804595,0.7543267,0.5603479,0.6427407,0.67167276,0.51355594,0.4583706,0.42710355
D11Wsu47e,0.03603706,0.030759824,0.036355987,0.030047644,0.051913355,0.019142164,0.02237883,0.018749397,0.015341227
Cdc42ep4,0.10436594,0.12454947,0.14216685,0.1297822,0.15733325,0.10507049,0.17051297,0.107917525,0.10904562
Sdk2,0.0,0.0014033042,0.0,0.0009018201,0.0,0.0,0.0010831913,0.004369981,0.0
Rpl38,0.6001646,0.53299224,0.5158334,0.5464029,0.5266409,0.4405075,0.67369485,0.20430292,0.10344701
Ttyh2,0.05475748,0.029971479,0.1052556,0.04730574,0.07837878,0.069369644,0.03876264,0.29101717,0.26214898
Dnaic2,0.012018922,0.0,0.0,0.0,0.0013988862,0.0,0.0,0.0018037324,0.0
Kif19a,0.0,0.0025109556,0.036184266,0.0,0.0,0.0,0.0,0.002777173,0.0
Btbd17,0.0,0.0,0.10964101,0.00093502575,0.002430343,0.0,0.0,0.001447545,0.0
Gprc5c,0.41795087,0.0,0.026776932,0.0008732486,0.0,0.003956981,0.0,0.0009042033,0.0
Cd300a,0.019198542,0.0011564407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cd300c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rab37,0.005794927,0.019790294,0.074408375,0.0027085748,0.0,0.0056618755,0.0,0.008942891,0.012054205
Cd300lf,0.34141365,0.0052132285,0.0,0.0019725238,0.0,0.0027473993,0.0,0.0022362876,0.0026424336
Slc9a3r1,0.8853736,0.5210435,0.62863004,0.44541013,0.54522306,0.548911,0.44999465,2.2207766,2.500672
Nat9,0.21884067,0.21790673,0.16766986,0.14529225,0.1381272,0.13177103,0.14554937,0.2628789,0.21793
Tmem104,0.022069337,0.018237881,0.025848905,0.010697088,0.009372753,0.0,0.009622764,0.020372167,0.024245195
Grin2c,0.0,0.0,0.015211247,0.0,0.0,0.0,0.0,0.0014519481,0.0
Fdxr,0.11437624,0.042722348,0.06142127,0.10250911,0.10640394,0.1313989,0.13033028,0.05070275,0.056182284
Fads6,0.0,0.001339889,0.0037194618,0.000868679,0.0,0.0018355512,0.0,0.0,0.0064329416
Otop3,0.0,0.0020237654,0.018026665,0.0008126943,0.0,0.0031381089,0.0,0.10762844,0.0
Hid1,0.14261623,0.25435922,0.09588918,0.033750564,0.027146244,0.024954451,0.039463554,0.06164728,0.021676233
Cdr2l,0.014480752,0.007626775,0.023255205,0.0045114276,0.001881993,0.009346269,0.0,0.0,0.00292061
Ict1,0.8509021,0.6792802,0.6887591,0.68090504,0.8064296,0.88852906,0.59944123,0.5168592,0.39516857
Atp5h,2.233077,1.9673417,2.0952172,2.3152611,2.4626167,2.375983,2.068925,2.5692232,2.1869652
Kctd2,0.09254116,0.07856482,0.0966862,0.07970733,0.05733716,0.10518789,0.1076362,0.100763135,0.096425645
Trim80,0.0,0.0,0.006566941,0.0008068937,0.0054214597,0.0022277818,0.0,0.08567229,0.04003999
Gm11695,0.0,0.0,0.0049307556,0.0,0.0,0.0,0.0,0.0013217127,0.0
Slc16a5,0.010756594,0.024169585,0.029240463,0.03868892,0.027091628,0.019651892,0.015758557,0.32761937,0.25938848
Armc7,0.02623334,0.023572778,0.04276861,0.013374585,0.025373448,0.021650035,0.007068412,0.016206445,0.0142518645
Nt5c,1.4245106,1.4982965,1.4597989,1.3216957,1.486588,1.3873042,1.1611067,0.9248587,1.0443453
Hn1,1.8162972,1.483635,1.6524833,1.2565793,1.5824862,2.0402038,1.3101537,1.4273287,1.491968
Sumo2,0.0,0.0,0.0,0.0,0.0,0.0018149472,0.0,0.0,0.0
Nup85,0.13249676,0.11853028,0.101910874,0.16078278,0.35187367,0.29883903,0.17612885,0.023162438,0.05086441
Gga3,0.044623245,0.06515322,0.056835826,0.044357598,0.06874984,0.04703815,0.047760222,0.023701813,0.027976044
Mrps7,0.5934971,0.57684284,0.44910613,0.62829846,0.7695597,0.77430606,0.52913815,0.3670308,0.2934026
Mif4gd,0.22746378,0.24373256,0.12851712,0.2869151,0.32986742,0.36045894,0.20776445,0.31206423,0.34300822
Slc25a19,0.119585924,0.087016076,0.07408829,0.095520765,0.1153525,0.09261273,0.077302575,0.03838993,0.042037077
Grb2,0.119434796,0.1951989,0.35809836,0.18117963,0.1716491,0.27366436,0.14829837,0.20731822,0.28568986
2310067B10Rik,0.103372194,0.08041018,0.07128524,0.10140858,0.11969257,0.1763786,0.16707958,0.14763758,0.1368171
Caskin2,0.043366693,0.06803805,0.042581707,0.06666741,0.092760086,0.07574701,0.057597518,0.07918576,0.14903058
Tsen54,0.08852907,0.07322262,0.10655995,0.10041371,0.11142565,0.14588982,0.13316439,0.037975106,0.03724317
Llgl2,0.26219243,0.3196031,0.30927372,0.20772924,0.1968364,0.17231688,0.24787061,0.25693455,0.35240322
Myo15b,0.66024,0.35374433,0.49514928,0.16003442,0.18422955,0.1965591,0.22903827,1.4161345,1.8848699
Recql5,0.012846324,0.029109828,0.046813227,0.034448225,0.019912781,0.06408935,0.046391003,0.019425105,0.011255001
Smim5,0.008280229,0.300822,0.047520574,0.00080545765,0.007501031,0.0014830143,0.02267506,0.008821617,0.004165565
Smim6,0.84665203,2.1418958,1.5005869,0.3627818,0.45422217,0.38780493,0.4501594,0.2202074,0.23943362
Sap30bp,0.1535327,0.1283382,0.20019752,0.15705846,0.19763607,0.19769342,0.14480332,0.11705197,0.14298639
Itgb4,0.16268757,0.19862412,0.046343945,0.14870252,0.16432056,0.158416,0.1481953,0.2528039,0.40862206
B230344G16Rik,0.0,0.0,0.0,0.002809637,0.00082183967,0.0027104998,0.0,0.0,0.0
Galk1,1.6429528,0.39114407,0.28114566,0.5960757,0.529542,0.6167507,0.4526601,0.42056137,0.17388396
H3f3b,3.2028103,2.7809932,3.052436,2.8985348,2.9151008,3.2378469,2.6486595,2.0148423,2.274637
Unk,0.046229888,0.051170815,0.07664534,0.042294413,0.04881138,0.04283165,0.05995245,0.0146934325,0.024990957
Unc13d,0.054775447,0.022650449,0.0040394436,0.0017085314,0.0041658334,0.012748959,0.0,0.00302857,0.012652512
Wbp2,0.5772583,0.26638755,0.43071598,0.18750922,0.1676253,0.27037692,0.1571639,0.36529657,0.3967284
Trim47,0.0,0.077608354,0.011794723,0.0019149536,0.0028829349,0.0,0.008477811,0.00222138,0.0030275737
Trim65,0.029594054,0.032886695,0.027919302,0.04765016,0.043989714,0.046108,0.0583572,0.0317506,0.05057375
Mrpl38,0.44840977,0.44110885,0.5435491,0.6012417,0.7052586,0.71613884,0.55729187,0.16905169,0.17604747
Fbf1,0.037131082,0.017135601,0.03785232,0.041379806,0.056465603,0.037944008,0.052736823,0.0049394746,0.003959474
Acox1,0.23604746,0.1439399,0.27969584,0.084860824,0.1277997,0.1542274,0.08863034,1.1295513,0.8955371
Ten1,0.99711597,0.66581744,0.85753036,0.86963594,0.79010475,0.94622624,0.6816676,0.23287882,0.25425166
Evpl,0.020731878,0.016276646,0.09649321,0.018134369,0.026134135,0.032282498,0.015859442,0.06637117,0.15388526
Srp68,0.22460149,0.31592196,0.2770292,0.1851812,0.24150555,0.1886441,0.16263181,0.2356185,0.20168296
Exoc7,0.20137538,0.1461953,0.2161542,0.15112177,0.14078109,0.1833322,0.10589884,0.1340887,0.12729271
Rnf157,0.032548703,0.0027358558,0.018881898,0.023708653,0.025552906,0.039857138,0.062102757,0.0045499504,0.0
Ubald2,0.92206186,0.65926987,0.7770628,0.67851365,0.7340785,1.1071289,0.6597074,0.6342157,0.6445992
Qrich2,0.0,0.0,0.0,0.0,0.0042744945,0.0,0.0,0.0,0.0
Gm11739,0.0105855195,0.00057379034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prpsap1,0.6403655,0.44167,0.42863184,0.5704445,0.6714405,0.597719,0.5052728,0.9751297,0.8498149
Gm29292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphk1,0.012110776,0.012023881,0.018467728,0.010722752,0.01636687,0.003374271,0.0,0.13283832,0.024635933
Ube2o,0.0071607456,0.03529819,0.0861057,0.023203768,0.033636812,0.03180593,0.004977933,0.012763497,0.003232806
Rhbdf2,0.06686448,0.027156077,0.052987806,0.050666988,0.06040778,0.037892926,0.04087121,0.040815372,0.04790782
Cygb,0.0,0.0,0.0,0.0,0.0036182723,0.0,0.0,0.0,0.0
Gm11744,0.02704125,0.0020074863,0.0,0.0019114774,0.0,0.0,0.0,0.0012330131,0.0
1810032O08Rik,0.14632791,0.06381311,0.07112648,0.1614456,0.1432863,0.1307573,0.14444222,0.025419476,0.025944984
St6galnac2,0.9221993,0.27754834,0.51542264,0.48430207,0.34170234,0.458573,0.44306016,0.16278285,0.1106032
BC018473,0.0056157312,0.001996918,0.008033429,0.011469775,0.0048211697,0.01365191,0.0,0.002072162,0.0
St6galnac1,0.0,0.0016621157,0.0,0.00060227537,0.0,0.0,0.0,0.0,0.0
Mxra7,0.06386615,0.021627653,0.032496326,0.07326114,0.07925063,0.061293434,0.07041683,0.0748095,0.010705329
Jmjd6,0.22248197,0.123340346,0.19178401,0.15457352,0.22092828,0.15121305,0.1451386,0.10622981,0.092234455
Mettl23,0.5426802,0.40235218,0.4913985,0.55489486,0.46645522,0.5727489,0.42056394,0.20308979,0.15871108
Srsf2,1.2276548,1.0235841,1.135526,1.1697483,1.5781088,1.5228527,1.0415926,0.60826445,0.5395704
Mfsd11,0.08141747,0.08282009,0.06870114,0.057437412,0.07239274,0.060244057,0.04220002,0.1594855,0.12704511
Snhg20,0.4383861,0.2844176,0.34934193,0.54084945,0.46865872,0.4463742,0.50986564,0.1408536,0.13096029
Sec14l1,0.52424866,0.1060471,0.055489164,0.10255258,0.097817004,0.116425134,0.0918452,0.1389708,0.105435036
Sept9,0.12207569,0.11181636,0.08929895,0.106828526,0.16625501,0.1532212,0.13158453,0.20127389,0.18327335
Gm16045,0.0,0.0,0.0,0.00072847074,0.0,0.0,0.0017578029,0.0,0.0
Tnrc6c,0.25749356,0.124825604,0.28160542,0.114331745,0.19267605,0.18988381,0.12918597,0.08620425,0.13942987
Tmc6,0.23606275,0.2507112,0.1252762,0.08937562,0.09512787,0.082544774,0.08424421,0.20373888,0.13913381
Tmc8,0.066013545,0.09799122,0.011787231,0.02875554,0.02220624,0.02357859,0.020631513,0.08764131,0.12750769
Gm11724,0.02716871,0.0028544818,0.0,0.003335132,0.005540103,0.0,0.0018922657,0.0013149282,0.0
6030468B19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syngr2,1.1830857,1.3245782,0.5824106,0.7552564,0.9822904,0.8697036,0.6489206,0.3640023,0.5138851
Tk1,0.15874775,0.2775825,0.17338213,0.24392404,0.94765073,1.111717,0.2627497,0.038874988,0.018685527
Afmid,0.0049694623,0.01567177,0.004157759,0.002127458,0.007864654,0.007077463,0.005365315,0.014023996,0.015024243
Birc5,0.29414684,0.4934122,0.29075292,0.1625495,1.1387783,1.7701434,0.39000612,0.109597936,0.08977483
Tmem235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013741154,0.0
Tha1,0.021181555,0.049749356,0.05916633,0.032818794,0.04698556,0.03394376,0.064937875,0.1108394,0.04247964
Socs3,0.008889377,0.03579955,0.06275282,0.025700364,0.0065762587,0.011713618,0.012878791,0.047880102,0.07614723
Pgs1,0.11342976,0.10175515,0.19360507,0.099417955,0.13381846,0.11721536,0.111593656,0.07485923,0.059285317
Dnah17,0.0,0.0,0.0,0.00077985326,0.0,0.0,0.0,0.0052827206,0.0015168604
Cyth1,0.06260744,0.048771918,0.074853785,0.041806526,0.046764627,0.049796365,0.0658941,0.096284606,0.071285024
Usp36,0.10629607,0.063652046,0.052263167,0.06497107,0.07504189,0.09315529,0.084455356,0.031058816,0.016107196
Timp2,0.09617556,0.01790694,0.05354543,0.011221236,0.0,0.0055104513,0.023878612,0.0018411971,0.0
Lgals3bp,0.5186867,0.36809558,0.9930301,0.5522632,0.67312205,0.62777257,0.5612406,0.49015075,0.50409585
Cant1,0.22102067,0.51964355,0.31228456,0.2962237,0.2715035,0.3545267,0.33486673,0.3330497,0.41664043
C1qtnf1,0.0,0.0,0.006800373,0.0028638083,0.0,0.0,0.022202231,0.0,0.0
Engase,0.21016125,0.13644695,0.081023246,0.28226677,0.27846438,0.32002306,0.26582026,0.04264927,0.053565226
Rbfox3,0.0,0.0,0.05579195,0.003584639,0.0025183577,0.0,0.0058092643,0.0018881494,0.0
Enpp7,0.014761578,0.004079226,0.0070259217,0.0029273601,0.0016449608,0.004028462,0.0050708097,0.035418678,0.023033189
Cbx2,0.015743177,0.009754687,0.03989157,0.029704701,0.043936472,0.05664908,0.057684034,0.01858834,0.018694786
Cbx8,0.060833436,0.038177323,0.07880831,0.050350904,0.04431891,0.041567873,0.039152827,0.03413779,0.04046412
Cbx4,0.105287336,0.041573,0.018079702,0.034304492,0.029842993,0.05434721,0.028044175,0.025174476,0.018722272
Tbc1d16,0.052130934,0.03276519,0.11117241,0.0026090094,0.0019698702,0.0046751453,0.012046032,0.0018070508,0.0
Ccdc40,0.0,0.0,0.007973687,0.0,0.0,0.0,0.0,0.0,0.0
Gaa,0.14524703,0.063276656,0.089850515,0.11108836,0.12187164,0.07896224,0.097558565,0.038285185,0.013336417
Eif4a3,0.57308847,0.6259779,0.59906673,0.5962488,0.7608382,0.7093764,0.49444127,0.2772114,0.31875634
Card14,0.025451686,0.02019907,0.034113653,0.053299077,0.038181845,0.07323574,0.06928436,0.03739491,0.06007735
Sgsh,0.03952341,0.025943426,0.026250953,0.035604794,0.04412019,0.026589166,0.027745627,0.011497978,0.0038813194
Slc26a11,0.004473292,0.011790422,0.0039139246,0.011347814,0.016317725,0.018341044,0.016373213,0.019277742,0.026018204
Rnf213,0.16756797,0.08006114,0.0562269,0.091752544,0.12497936,0.071965694,0.0694108,0.18484667,0.17574751
Endov,0.06644609,0.078225516,0.09437057,0.06917196,0.061002236,0.06437702,0.06966532,0.042751577,0.081153095
Nptx1,0.0,0.0,0.045282766,0.0010456688,0.0,0.0010851462,0.0034473345,0.0,0.0
Rptor,0.10436639,0.05638412,0.06955544,0.06717183,0.08421204,0.076058574,0.047049608,0.09447858,0.044903833
Rptoros,0.0,0.040643655,0.053439327,0.0047861375,0.0,0.016312221,0.0037564677,0.0,0.0
Chmp6,0.5650873,0.39067265,0.33720616,0.2706469,0.4576837,0.31129763,0.3062226,0.45320827,0.5646956
Gm11767,0.0,0.0032073564,0.005285079,0.001997373,0.0,0.0044049243,0.007627537,0.0,0.0
Baiap2,0.024547448,0.04677108,0.13337599,0.077365294,0.06266536,0.08335354,0.024838278,0.0032526504,0.014208175
Cep131,0.02174787,0.009715731,0.036285594,0.015261173,0.01763981,0.021493351,0.046094865,0.0023792298,0.0069630933
Enthd2,0.047464643,0.03838105,0.019461,0.023798361,0.039540783,0.02448699,0.029064393,0.13772239,0.078833275
1810043H04Rik,0.6580253,0.6603237,0.54282,0.75339526,0.9225906,0.90713024,0.55404943,0.72471887,0.7137752
Slc38a10,0.19531758,0.3149591,0.20154616,0.14500915,0.2018234,0.17487401,0.19112587,0.20542149,0.18952379
Bahcc1,0.023722269,0.025260596,0.04205197,0.024901476,0.020468438,0.023404073,0.050189782,0.027551208,0.02624559
Gm11772,0.0,0.012919252,0.0,0.009361905,0.0047598253,0.0,0.0038751157,0.011867582,0.0
Actg1,0.074235216,0.06660707,0.03612616,0.050268803,0.03718516,0.06570141,0.0584201,0.017183019,0.019269733
0610009L18Rik,0.19963181,0.033663392,0.06203794,0.15075205,0.08363488,0.1543867,0.117978856,0.028955521,0.030996569
Fscn2,0.003871504,0.0,0.0056077405,0.0,0.001826263,0.0,0.0,0.0,0.0
Faap100,0.115261205,0.06997475,0.084937654,0.09770997,0.17463173,0.14161326,0.10363575,0.04727911,0.047121685
Nploc4,0.09578992,0.07108521,0.07124648,0.059135493,0.07736858,0.086425655,0.06034459,0.106504396,0.10901917
Pde6g,0.0,0.0015123333,0.0,0.0011445418,0.0031876103,0.0,0.0,0.0020347035,0.0
Oxld1,0.19227205,0.11657197,0.1350575,0.23005037,0.16613328,0.20955372,0.17502773,0.12828748,0.0940626
Ccdc137,0.060769413,0.054280836,0.030855231,0.062093373,0.09217551,0.064546235,0.07900189,0.019430213,0.02905543
Arl16,0.047359772,0.083004825,0.06524107,0.06348034,0.0804074,0.083696626,0.04232468,0.046708576,0.025451241
Hgs,0.2394471,0.17113003,0.14728124,0.11652281,0.14933851,0.16026232,0.11752984,0.14525542,0.1878271
Mrpl12,1.0753512,1.1725448,0.97846514,1.6734108,1.9135121,1.8330247,1.5138998,1.3246684,0.9118193
Gm16755,0.0,0.0010933508,0.0023253367,0.0048613446,0.0056547415,0.0067610554,0.0064619,0.00443062,0.0075100926
Gm11788,0.0,0.0,0.0,0.0016573074,0.0,0.0,0.0,0.0022688643,0.0034841325
Slc25a10,0.20972282,0.2389536,0.17077135,0.2336936,0.40879688,0.48420426,0.34324417,0.6546525,0.6085376
Fam195b,0.6341096,0.23885064,0.5889549,0.29648578,0.20832649,0.3879034,0.21385506,0.032300845,0.018060511
Ppp1r27,0.0,0.0037161435,0.0,0.0022206544,0.0,0.0,0.0,0.0,0.0
P4hb,0.64328533,1.602779,0.80840456,0.6601139,0.84419805,0.8425879,0.86703885,2.142938,1.5224886
Arhgdia,0.87725013,0.8042273,0.8259418,0.59288263,0.7781645,0.762141,0.5995606,0.9501266,0.9738334
Alyref,0.43287337,0.5869748,0.54605734,0.6011145,0.9612667,1.0178024,0.49919462,0.16127993,0.20325029
Anapc11,0.68205976,0.5359942,0.571686,0.5370321,0.8661065,0.95253134,0.4057092,0.37996808,0.28755695
Npb,0.0,0.0,0.0,0.0012750953,0.0,0.0,0.0,0.00087506144,0.0
Pcyt2,0.42345226,0.34564987,0.21950954,0.29992357,0.40366116,0.39065272,0.34482047,0.9817673,0.9586793
Sirt7,0.37420058,0.3022819,0.25485674,0.22718067,0.22710021,0.23806457,0.25197756,0.3505211,0.447032
Mafg,0.17470263,0.13217564,0.15184377,0.2083642,0.20021659,0.21458305,0.16357417,0.16805232,0.21216692
Gm17586,0.03341907,0.023254054,0.02481095,0.01973574,0.014380033,0.0077328673,0.005950872,0.010010528,0.032072663
Pycr1,0.004558406,0.09234802,0.01640724,0.0057562795,0.008667819,0.008541333,0.017902654,0.0026796265,0.0
Notum,0.0,0.0,0.0,0.0009066684,0.0,0.0,0.0,0.0065750643,0.0
Aspscr1,0.29749295,0.18921335,0.25732872,0.25199264,0.2807454,0.35596532,0.26322648,0.28996196,0.30550635
Gm17178,0.0,0.0,0.0,0.0017942487,0.001892986,0.002120629,0.0,0.0,0.0025334556
Stra13,0.9710322,0.99647576,0.6497725,0.85950476,1.3323565,1.400841,0.74668825,0.49563867,0.5100473
Lrrc45,0.17166932,0.13323338,0.09368272,0.12274094,0.15117541,0.1767575,0.16311547,0.0968743,0.11099216
Rac3,0.12909068,0.017095268,0.08189671,0.023254469,0.019031579,0.016670011,0.031570207,0.018317657,0.014128855
Dcxr,0.50970095,0.22651406,0.2302736,0.2515709,0.26294884,0.21716303,0.15194908,0.6540821,0.617883
Cbr2,0.0,0.0015318645,0.0,0.0,0.0,0.002561754,0.0,0.0,0.0
Hmga1-rs1,0.071446754,0.05443288,0.085087664,0.17001134,0.16616012,0.22739574,0.18283893,0.013882136,0.0063075507
Rfng,0.14421888,0.10136532,0.082053095,0.066133946,0.1117382,0.07951862,0.08841185,0.16060749,0.116723105
Gps1,0.09324206,0.064842895,0.054467946,0.056005742,0.0778016,0.07818294,0.076925725,0.025999796,0.0070332503
Dus1l,0.30610833,0.30489752,0.23922798,0.30609012,0.43572718,0.40573063,0.30118042,0.16707428,0.13032778
Fasn,0.1249119,0.20820309,0.2403357,0.17989928,0.2252061,0.15931882,0.1766016,0.04660453,0.04092856
Ccdc57,0.011932052,0.008337008,0.010353273,0.013347753,0.009506648,0.0111518,0.0048183193,0.001708884,0.008260209
Slc16a3,0.023287669,0.0052861786,0.02566671,0.00306928,0.0078569595,0.0052922354,0.0,0.08027999,0.029981645
Csnk1d,0.33111486,0.2477677,0.26990077,0.19027959,0.25396672,0.26686457,0.23061407,0.22350733,0.23264763
Gm11775,0.0,0.00469184,0.0,0.0,0.0,0.0,0.0,0.002037677,0.0030802311
Cd7,0.07260207,0.04514674,0.05035078,0.051147636,0.077879354,0.070596196,0.049237818,0.05912953,0.05144425
Sectm1b,0.040609352,0.050769087,0.053655624,0.18548706,0.08900938,0.13546363,0.15507989,1.104191,0.8088121
Sectm1a,0.005877413,0.005945132,0.0026904372,0.04525879,0.0,0.013437738,0.033707157,0.046271853,0.012415294
Ogfod3,0.11265922,0.086723514,0.09457993,0.10850797,0.13986737,0.17483686,0.12113261,0.18606374,0.1705632
Hexdc,0.026315037,0.030980883,0.057833992,0.06460878,0.05440756,0.05448138,0.068753004,0.08830881,0.083093606
BC017643,0.12379025,0.048032455,0.035647597,0.056364346,0.045387708,0.076495744,0.07377531,0.035966847,0.029454477
Narf,0.12421314,0.06301109,0.09077556,0.049423717,0.038784564,0.05385276,0.022689408,0.11067109,0.10915211
Foxk2,0.055454277,0.05470863,0.059069924,0.04360878,0.09139871,0.08107357,0.06882377,0.023370745,0.038713086
Wdr45b,0.10573004,0.1161174,0.14576936,0.1593792,0.16989884,0.19734363,0.11637051,0.10559131,0.047800712
Rab40b,0.0,0.0035802762,0.01130603,0.0042301216,0.0,0.0,0.0,0.0,0.0
Fn3krp,0.0,0.0023670637,0.0,0.0018947333,0.0,0.0088805,0.007910956,0.0,0.0
Fn3k,0.0,0.0,0.013579718,0.0044580963,0.0,0.0,0.010670119,0.0010116198,0.0
Tbcd,0.12180387,0.124512866,0.16117798,0.12880132,0.09503783,0.1407493,0.116898775,0.10242772,0.08846765
B3gntl1,0.015524764,0.012447819,0.010188133,0.017687425,0.023658095,0.016113877,0.027022118,0.0061205407,0.014413276
Metrnl,0.112665154,0.19089487,0.09368141,0.16943863,0.2268973,0.14228871,0.14811917,0.46010414,0.47289017
Gm12589,0.033368118,0.00482578,0.0,0.010032986,0.017487857,0.019033797,0.008138672,0.03143785,0.009986492
2810429I04Rik,0.0,0.0029132473,0.0,0.009969794,0.0066611185,0.0038850554,0.0,0.0,0.0
Gdi2,1.0944607,0.84799534,0.9459382,0.9991591,0.9320632,0.9967082,0.67332786,0.9543185,0.9647992
Fam208b,0.03216189,0.039411217,0.05711382,0.032527845,0.046461906,0.053895094,0.018291239,0.014585971,0.019036962
Asb13,0.07663085,0.045121413,0.13310842,0.07855022,0.050644845,0.07601049,0.04099999,0.12549752,0.05901372
Net1,0.28698263,0.1507242,0.28921923,0.37872195,0.324103,0.38533658,0.41859046,0.60205925,0.58100754
Tubal3,0.01898671,0.02643384,0.05073201,0.028949482,0.027905254,0.034295186,0.03958206,0.49929994,0.5287094
Ucn3,0.0,0.0015679215,0.15289032,0.00091263384,0.0024160577,0.0,0.0,0.0010116198,0.0070238933
Akr1c14,0.022981491,0.060407724,0.055053797,0.02779894,0.016587406,0.0225229,0.007548364,0.056501318,0.114849724
Akr1c13,0.63387316,0.3773986,1.2179445,0.4039274,0.36770865,0.3728986,0.2827287,0.7566069,0.43860912
