,BEC
Akt3,0.001562473364174366
Aktip,0.15077337622642517
Alad,0.2543694078922272
Alas1,0.06617575883865356
Alb,3.5526645183563232
Alcam,1.3651459217071533
Aldh16a1,0.06142204627394676
Aldh18a1,0.0186170507222414
Aldh1a1,0.9629462957382202
Aldh1a2,0.0827624648809433
Aldh1a7,0.04876696318387985
Aldh1b1,0.09279495477676392
Aldh1l1,0.1404111087322235
Aldh2,0.9611088633537292
Aldh3a2,0.31997254490852356
Aldh3b1,0.03311774134635925
Aldh4a1,0.07888409495353699
Aldh5a1,0.03900079056620598
Aldh6a1,0.31220102310180664
Aldh7a1,0.42097797989845276
Aldh9a1,0.19411195814609528
Aldoa,0.3020320534706116
Aldob,1.0320411920547485
Aldoc,0.25640425086021423
Alg10b,0.02015991508960724
Alg11,0.06794437021017075
Alg12,0.025806238874793053
Alg13,0.013597403652966022
Alg14,0.09264443814754486
Alg1,0.003761829109862447
Alg2,0.07137177139520645
Alg3,0.028502071276307106
Alg5,0.09723071753978729
Alg6,0.04198607802391052
Alg8,0.029497535899281502
Alg9,0.06404367089271545
Alkbh1,0.024097749963402748
Alkbh2,0.05168892443180084
Alkbh3,0.06161822751164436
Alkbh4,0.017530150711536407
Alkbh5,0.25076955556869507
Alkbh6,0.11416875571012497
Alkbh7,0.1294969916343689
Alkbh8,0.007063678465783596
Alox12,0.025654440745711327
Alox12e,0.03228721022605896
Alox15,0.004552067257463932
Aloxe3,0.004777413792908192
Alpk1,0.007705592550337315
Alpl,0.0163107980042696
Als2,0.005604711826890707
Als2cl,0.09471770375967026
Alyref2,0.01988188922405243
Alyref,0.1778409481048584
Amacr,0.07273190468549728
Ambp,2.6430158615112305
Ambra1,0.03039928898215294
Amdhd1,0.01151754055172205
Amdhd2,0.03547032177448273
Amer1,0.013068596832454205
Amfr,0.27934443950653076
Amigo1,0.03722146898508072
Amigo2,0.007118139415979385
Ammecr1l,0.21685458719730377
Amn1,0.06252569705247879
Amot,0.1924690157175064
Amotl1,0.20864129066467285
Amotl2,0.42752739787101746
Ampd2,0.03770563378930092
Ampd3,0.05386556312441826
Amy1,0.02614312246441841
Amz1,0.0027400171384215355
Amz2,0.11236727237701416
Anapc10,0.11839110404253006
Anapc11,0.5224339365959167
Anapc13,0.563774585723877
Anapc15,0.022728489711880684
Anapc16,0.23534323275089264
Anapc1,0.10295610129833221
Anapc2,0.2828593850135803
Anapc4,0.12022203952074051
Anapc5,0.4355838894844055
Anapc7,0.09568201750516891
Ang,0.007188432849943638
Angel1,0.012747694738209248
Angel2,0.11805561184883118
Angpt1,0.31030791997909546
Angptl1,0.14314909279346466
Angptl2,0.013219754211604595
Angptl3,0.005827763583511114
Angptl4,0.05956760048866272
Angptl6,0.004856069106608629
Ank2,0.08534372597932816
Ank3,0.3943152129650116
Ank,0.09691325575113297
Ankfy1,0.1261531114578247
Ankhd1,0.08326851576566696
Ankib1,0.05171336606144905
Ankle2,0.07683590799570084
Ankmy2,0.06209488958120346
Ankra2,0.1011551097035408
Ankrd10,0.18582332134246826
Ankrd11,0.03858966380357742
Ankrd12,0.1330953687429428
Ankrd13a,0.07818233221769333
Ankrd13b,0.0370173417031765
Ankrd13c,0.027324281632900238
Ankrd13d,0.010126147419214249
Ankrd16,0.044576313346624374
Ankrd17,0.2573081851005554
Ankrd1,0.787447988986969
Ankrd24,0.030480610206723213
Ankrd26,0.010066375136375427
Ankrd27,0.09255024790763855
Ankrd28,0.03825369104743004
Ankrd29,0.13283251225948334
Ankrd32,0.04289160668849945
Ankrd33b,0.020255107432603836
Ankrd35,0.00639756117016077
Ankrd37,0.005990826524794102
Ankrd39,0.0526360459625721
Ankrd40,0.3258746564388275
Ankrd42,0.027987608686089516
Ankrd44,0.03509533777832985
Ankrd45,0.005057924427092075
Ankrd46,0.1561446636915207
Ankrd49,0.01792277954518795
Ankrd50,0.0728147104382515
Ankrd54,0.0720670074224472
Ankrd6,0.018458671867847443
Ankrd9,0.010159531608223915
Anks1,0.0720546543598175
Anks3,0.14277929067611694
Anks4b,0.03089432418346405
Anks6,0.028511518612504005
Ankzf1,0.0074555641040205956
Anln,0.0026470611337572336
Ano10,0.04145341366529465
Ano1,0.6202236413955688
Ano6,0.27854081988334656
Ano7,0.001954977633431554
Ano9,0.008581305854022503
Anp32a,0.4656100869178772
Anp32b,0.4776896834373474
Anp32e,0.22606909275054932
Anpep,0.30739516019821167
Antxr2,0.11724699288606644
Anxa11,0.0852809026837349
Anxa13,1.104238510131836
Anxa1,0.014938847161829472
Anxa2,0.9792941808700562
Anxa3,0.6707003116607666
Anxa4,1.5032232999801636
Anxa5,3.393278121948242
Anxa6,0.6009239554405212
Anxa7,0.33130761981010437
Anxa9,0.11602016538381577
Aoc2,0.005214064847677946
Aox1,0.004873225465416908
Ap1ar,0.10525166988372803
Ap1b1,0.08244967460632324
Ap1g1,0.1957305520772934
Ap1g2,0.01984976790845394
Ap1m1,0.12080666422843933
Ap1m2,0.1874513179063797
Ap1s1,0.1834949254989624
Ap1s3,0.023553943261504173
Ap2a1,0.007996294647455215
Ap2a2,0.0746731236577034
Ap2b1,0.24982254207134247
Ap2m1,0.33298662304878235
Ap2s1,0.24442148208618164
Ap3b1,0.15928462147712708
Ap3d1,0.14603284001350403
Ap3m1,0.10130829364061356
Ap3m2,0.019589832052588463
Ap3s1,0.11874466389417648
Ap3s2,0.076948381960392
Ap4b1,0.04144005477428436
Ap4e1,0.036322493106126785
Ap4m1,0.008908717893064022
Ap4s1,0.14796224236488342
Ap5m1,0.03969676420092583
Ap5s1,0.0489051453769207
Ap5z1,0.03073880635201931
Apaf1,0.04316766932606697
Apba3,0.05806393921375275
Apbb1,0.0535007119178772
Apbb2,0.19864292442798615
Apbb3,0.04007941111922264
Apc,0.13639326393604279
Apcs,0.29464781284332275
Apeh,0.06920791417360306
Apex2,0.02879750169813633
Aph1a,0.3080270290374756
Aph1b,0.015970615670084953
Aph1c,0.005563848651945591
Api5,0.2165258228778839
Apip,0.06581292301416397
Apitd1,0.008014618419110775
Aplf,0.021419575437903404
Aplp1,0.044292137026786804
Aplp2,1.1568467617034912
Apmap,0.19163574278354645
Apoa1,0.07711468636989594
Apoa1bp,0.23633335530757904
Apoa2,0.1391461044549942
Apob,0.12591500580310822
Apobec1,0.1675926148891449
Apobec3,0.14013147354125977
Apoc1,1.6444171667099
Apoc2,0.10732726007699966
Apoc3,0.03556063026189804
Apoc4,0.02584441937506199
Apoe,4.484065532684326
Apof,0.08258769661188126
Apoh,0.06316769868135452
Apol10a,0.007876338437199593
Apol9a,0.0019281960558146238
Apom,0.0207880400121212
Apoo,0.09180132299661636
Apool,0.04518420621752739
Apopt1,0.07537301629781723
App,2.0096895694732666
Appbp2,0.15023136138916016
Appl1,0.11208438873291016
Appl2,0.18608467280864716
Aprt,0.23358210921287537
Aptx,0.041459888219833374
Aqp11,0.01249616127461195
Aqp1,0.009095710702240467
Aqp4,0.0015793372876942158
Aqp5,0.03538880869746208
Aqr,0.17532619833946228
Araf,0.07658767700195312
Arap1,0.0964990109205246
Arap2,0.18727125227451324
Arc,0.03453090041875839
Arcn1,0.3117382824420929
Arf1,1.3264509439468384
Arf2,0.06308246403932571
Arf3,0.32746589183807373
Arf4,0.6439725160598755
Arf5,0.17862991988658905
Arf6,0.7995323538780212
Arfgap1,0.10845740884542465
Arfgap2,0.1875632405281067
Arfgap3,0.06891516596078873
Arfgef1,0.23191560804843903
Arfgef2,0.0499756783246994
Arfip1,0.06944150477647781
Arfip2,0.14726366102695465
Arfrp1,0.17864176630973816
Arg1,0.013160508126020432
Arglu1,0.1617143303155899
Arhgap11a,0.004867102485150099
Arhgap12,0.1735195815563202
Arhgap17,0.12198337912559509
Arhgap18,0.1422278881072998
Arhgap19,0.003957945853471756
Arhgap1,0.3428935110569
Arhgap21,0.1484604924917221
Arhgap23,0.05373984947800636
Arhgap24,0.3180811405181885
Arhgap26,0.020021939650177956
Arhgap27,0.03638513386249542
Arhgap28,0.033707477152347565
Arhgap29,0.1574510782957077
Arhgap31,0.0035893621388822794
Arhgap32,0.06867916136980057
Arhgap39,0.03670520707964897
Arhgap44,0.1757829785346985
Arhgap4,0.007127055432647467
Arhgap5,0.08788551390171051
Arhgap6,0.09149035066366196
Arhgap8,0.04360293969511986
Arhgdia,0.3401030898094177
Arhgdig,0.005163384601473808
Arhgef10,0.0559200793504715
Arhgef10l,0.10120398551225662
Arhgef12,0.3142273724079132
Arhgef16,0.16956959664821625
Arhgef17,0.13936322927474976
Arhgef18,0.13953962922096252
Arhgef19,0.09627144783735275
Arhgef1,0.06977936625480652
Arhgef25,0.040901076048612595
Arhgef26,0.13537126779556274
Arhgef28,0.07580834627151489
Arhgef2,0.06385473161935806
Arhgef39,0.003267973428592086
Arhgef3,0.14784039556980133
Arhgef40,0.04681927710771561
Arhgef5,0.26780936121940613
Arhgef6,0.0057897623628377914
Arhgef7,0.10197398066520691
Arhgef9,0.011874964460730553
Arid1a,0.4725787043571472
Arid1b,0.19921544194221497
Arid2,0.22094480693340302
Arid3b,0.008769913576543331
Arid4a,0.09009707719087601
Arid4b,0.21339008212089539
Arid5a,0.13503630459308624
Arid5b,0.08666415512561798
Arih1,0.2199873924255371
Arih2,0.08348958194255829
Arl13b,0.12017425149679184
Arl14,0.01269682589918375
Arl14ep,0.0908491387963295
Arl15,0.05557494983077049
Arl16,0.038682691752910614
Arl1,0.013019004836678505
Arl2,0.08316373825073242
Arl2bp,0.19316498935222626
Arl3,0.30349764227867126
Arl4a,0.19944004714488983
Arl4c,0.14021168649196625
Arl4d,0.014759967103600502
Arl5a,0.6852449774742126
Arl5b,0.03249887749552727
Arl6,0.11434513330459595
Arl6ip1,0.8713589310646057
Arl6ip4,0.1723017692565918
Arl6ip5,0.5529731512069702
Arl6ip6,0.09618480503559113
Arl8a,0.20964330434799194
Arl8b,0.2066371738910675
Armc10,0.15200623869895935
Armc1,0.21042071282863617
Armc2,0.003191399620845914
Armc3,0.004869819153100252
Armc5,0.028545161709189415
Armc6,0.026337865740060806
Armc7,0.021437879651784897
Armc8,0.1307152956724167
Armc9,0.013876655139029026
Armcx1,0.08043625950813293
Armcx2,0.16805924475193024
Armcx3,0.1825060248374939
Armcx4,0.016819359734654427
Armcx5,0.04192641004920006
Armcx6,0.03408769145607948
Arnt,0.11390546709299088
Arntl,0.1103384718298912
Arpc1a,0.23869827389717102
Arpc1b,0.5116804242134094
Arpc2,0.8167295455932617
Arpc3,0.43579089641571045
Arpc4,0.30226030945777893
Arpc5,0.5514873266220093
Arpc5l,0.22509326040744781
Arpp19,0.6043584942817688
Arrb1,0.09735067933797836
Arrb2,0.07601172477006912
Arrdc1,0.13080772757530212
Arrdc2,0.021398017182946205
Arrdc3,0.07102872431278229
Arrdc4,0.09765259176492691
Arsa,0.08440946042537689
Arsb,0.12569494545459747
Arsg,0.027363236993551254
Arsk,0.08248961716890335
Artn,0.010343119502067566
Arv1,0.0183511171489954
Arvcf,0.1042739674448967
Arxes2,0.008335866965353489
As3mt,0.19347727298736572
Asah1,0.1952430158853531
Asah2,0.015759270638227463
Asap1,0.04155091196298599
Asap2,0.011337000876665115
Asap3,0.009645920246839523
Asb13,0.12385544925928116
Asb1,0.041402895003557205
Asb3,0.1062864363193512
Asb6,0.04001021012663841
Asb7,0.039853375405073166
Asb8,0.07485204935073853
Ascc1,0.0668330192565918
Ascc2,0.0185739453881979
Ascc3,0.027852900326251984
Asf1a,0.1406080424785614
Asf1b,0.003912690561264753
Asgr1,0.003513671923428774
Ash1l,0.15430021286010742
Ash2l,0.12237168848514557
Asl,0.120428666472435
Asna1,0.27254071831703186
Asns,0.004083460196852684
Asnsd1,0.0866273045539856
Aspa,0.01735967956483364
Asph,0.2222936600446701
Aspscr1,0.04148231819272041
Asrgl1,0.04394271969795227
Ass1,0.005156458355486393
Aste1,0.020873334258794785
Asun,0.08531970530748367
Asxl1,0.1383415162563324
Asxl2,0.09268283098936081
Asxl3,0.0016066383104771376
Asz1,0.010329426266252995
Atad1,0.3304959535598755
Atad2,0.01871415413916111
Atad2b,0.04296358302235603
Atad3a,0.09119194746017456
Atad5,0.011822724714875221
Atat1,0.09012991935014725
Ate1,0.10465934127569199
Atf1,0.12707777321338654
Atf2,0.23978197574615479
Atf3,2.0536553859710693
Atf4,0.9416057467460632
Atf5,0.0895700454711914
Atf6,0.12565234303474426
Atf6b,0.04528608173131943
Atf7ip,0.03490697965025902
Atg10,0.050896234810352325
Atg12,0.23125116527080536
Atg13,0.08701448142528534
Atg14,0.04533878713846207
Atg16l1,0.05104932561516762
Atg16l2,0.024600643664598465
Atg2a,0.024804113432765007
Atg2b,0.0438888780772686
Atg3,0.2913564145565033
Atg4a,0.04397031292319298
Atg4b,0.1045641154050827
Atg4c,0.02195553481578827
Atg4d,0.01537724956870079
Atg5,0.10431402921676636
Atg7,0.0804840475320816
Atg9a,0.02486664429306984
Athl1,0.0528201200067997
Atic,0.08673550933599472
Atl1,0.022361285984516144
Atl2,0.14773711562156677
Atl3,0.13091304898262024
Atm,0.04589470848441124
Atmin,0.048304636031389236
Atn1,0.025829046964645386
Atoh8,0.3004322946071625
Atox1,0.38382789492607117
Atp10a,0.09069659560918808
Atp10d,0.047955773770809174
Atp11a,0.22511053085327148
Atp11b,0.15402545034885406
Atp11c,0.026783911511301994
Atp13a1,0.0663452073931694
Atp13a2,0.06418253481388092
Atp13a3,0.399909645318985
Atp1a1,2.033665418624878
Atp1b1,1.8157552480697632
Atp1b2,0.004490213468670845
Atp1b3,0.11414314061403275
Atp2a2,0.5600330233573914
Atp2b1,0.17885082960128784
Atp2b4,0.008542382158339024
Atp2c1,0.2311619520187378
Atp2c2,0.001408983487635851
Atp4a,0.018123677000403404
Atp5a1,1.6868271827697754
Atp5b,1.4840260744094849
Atp5c1,1.1807631254196167
Atp5d,0.948005199432373
Atp5e,0.43829935789108276
Atp5f1,0.26300209760665894
Atp5g1,0.5047714710235596
Atp5g2,1.0676389932632446
Atp5g3,1.606104850769043
Atp5h,1.4070132970809937
Atp5j2,0.6433383226394653
Atp5j,1.131838321685791
Atp5k,1.0565680265426636
Atp5l,1.3859444856643677
Atp5o,0.3873059153556824
Atp5s,0.04354884847998619
Atp5sl,0.11683175712823868
Atp6ap1,0.4822455644607544
Atp6ap2,0.311045378446579
Atp6v0a1,0.04963144659996033
Atp6v0a2,0.009607482701539993
Atp6v0b,0.3183843195438385
Atp6v0d1,0.14724202454090118
Atp6v0e2,0.1310114860534668
Atp6v0e,0.5825389623641968
Atp6v1a,0.39758798480033875
Atp6v1b2,0.150662362575531
Atp6v1c1,0.16051216423511505
Atp6v1d,0.1835489124059677
Atp6v1e1,0.3319090008735657
Atp6v1f,1.0967344045639038
Atp6v1g1,0.7623363733291626
Atp6v1g2,0.008140765130519867
Atp6v1h,0.0886242464184761
Atp7a,0.1260293871164322
Atp8a1,0.03496292605996132
Atp8b1,0.06668991595506668
Atp8b2,0.10433168709278107
Atp8b5,0.0015186740783974528
Atp9a,0.3215652108192444
Atp9b,0.05148739740252495
Atpaf1,0.031486790627241135
Atpaf2,0.059506673365831375
Atpbd4,0.05909523367881775
Atpif1,1.1026129722595215
Atr,0.025746935978531837
Atraid,0.2504611313343048
Atrip,0.01394850667566061
Atrn,0.10351145267486572
Atrnl1,0.04686940088868141
Atrx,0.24606569111347198
Atxn10,0.5529080629348755
Atxn1,0.05798586457967758
Atxn1l,0.11354905366897583
Atxn2,0.16750337183475494
Atxn2l,0.2941293716430664
Atxn3,0.0483163483440876
Atxn7,0.10672003775835037
Atxn7l1,0.05410704389214516
Atxn7l2,0.010828720405697823
Atxn7l3,0.045844629406929016
Atxn7l3b,0.5142821073532104
Auh,0.1934555172920227
Aup1,0.33245939016342163
Aurka,0.003677676897495985
Aurkaip1,0.368300199508667
Auts2,0.07518655806779861
Aven,0.05479203537106514
Avl9,0.09857853502035141
Avpi1,0.17271780967712402
Axin1,0.1851872056722641
Axin2,0.00210495013743639
Azgp1,0.03227222338318825
Azi1,0.016835510730743408
Azi2,0.10901710391044617
Azin1,0.3150516450405121
B130024G19Rik,0.009386311285197735
B230118H07Rik,0.11457739770412445
B230120H23Rik,0.04484711214900017
B230208H11Rik,0.0024261127691715956
B230217C12Rik,0.0031016673892736435
B230219D22Rik,0.25010421872138977
B2m,2.8939857482910156
B330016D10Rik,0.034595269709825516
B3galnt2,0.10386853665113449
B3galt1,0.0022446103394031525
B3galt4,0.004150885622948408
B3galt6,0.0330766998231411
B3galtl,0.04915278032422066
B3gat3,0.05917734652757645
B3gnt1,0.06478945165872574
B3gnt2,0.1831795871257782
B3gntl1,0.018178457394242287
B4galnt1,0.12718333303928375
B4galt1,0.10516557097434998
B4galt2,0.02020449750125408
B4galt3,0.09429531544446945
B4galt4,0.06030086427927017
B4galt5,0.10448905825614929
B4galt6,0.6899794340133667
B630005N14Rik,0.08517061173915863
B630019K06Rik,0.01655859686434269
B930003M22Rik,0.006036979611963034
B930041F14Rik,0.013922115787863731
B9d1,0.13722029328346252
B9d2,0.05589832365512848
BC003331,0.20441478490829468
BC003965,0.14203734695911407
BC004004,0.1676352620124817
BC005537,0.03408704698085785
BC005561,0.04110400006175041
BC005624,0.19700725376605988
BC005764,0.0026885478291660547
BC016423,0.03311725705862045
BC016579,0.08158145099878311
BC017158,0.03588152304291725
BC017643,0.03136395290493965
BC018242,0.009435090236365795
BC018507,0.09724995493888855
BC020402,0.004560042638331652
BC021767,0.002834149869158864
BC021891,0.19288267195224762
BC022687,0.01730441488325596
BC023829,0.007923746481537819
BC024386,0.00689686369150877
BC024978,0.0018530400702729821
BC025920,0.0038369318936020136
BC026585,0.007823736406862736
BC026590,0.01447856891900301
BC027231,0.01354850735515356
BC029214,0.14202184975147247
BC029722,0.008564172312617302
BC030307,0.002870614640414715
BC030336,0.04877375811338425
BC030476,0.0543518029153347
BC031181,0.46915382146835327
BC031361,0.0017727634403854609
BC037034,0.029036378487944603
BC037704,0.004668046720325947
BC048403,0.015620345249772072
BC051226,0.018837690353393555
BC051628,0.001992921344935894
BC052040,0.05221368372440338
BC052688,0.002578768879175186
BC053393,0.008031575009226799
BC053749,0.00823803711682558
BC055324,0.0013797988649457693
BC056474,0.18121051788330078
BC064078,0.01756097562611103
BC065397,0.010464946739375591
BC068157,0.02203875221312046
BC068281,0.001563849626109004
BC107364,0.0031392937526106834
Baat,0.008879528380930424
Babam1,0.26508671045303345
Bace1,0.11723416298627853
Bace2,0.016551850363612175
Bach1,0.08000948280096054
Bach2,0.023590905591845512
Bad,0.16901443898677826
Bag1,1.0682060718536377
Bag2,0.20040027797222137
Bag3,0.4602949321269989
Bag4,0.08442631363868713
Bag5,0.08540342003107071
Bag6,0.26051050424575806
Bahcc1,0.024656228721141815
Bahd1,0.062151551246643066
Baiap2,0.20037807524204254
Baiap2l1,0.34435710310935974
Bak1,0.042043931782245636
Bambi,0.2463764101266861
Banf1,0.5582485795021057
Banp,0.08318040519952774
Bap1,0.16237175464630127
Bard1,0.005692282225936651
Basp1,0.11250488460063934
Bax,0.16855330765247345
Baz1a,0.04262896627187729
Baz1b,0.13802620768547058
Baz2a,0.09328808635473251
Baz2b,0.1203351616859436
Bbc3,0.12407837808132172
Bbip1,0.20128673315048218
Bbs10,0.008132042363286018
Bbs12,0.00924159400165081
Bbs1,0.06497865170240402
Bbs2,0.09974901378154755
Bbs4,0.0647980272769928
Bbs5,0.032789722084999084
Bbs7,0.024449823424220085
Bbs9,0.07009005546569824
Bbx,0.12048321962356567
Bcam,0.5172024965286255
Bcap29,0.057771794497966766
Bcap31,0.7710626721382141
Bcar1,0.21984679996967316
Bcar3,0.022997738793492317
Bcas2,0.2497643083333969
Bcas3,0.052669234573841095
Bcat2,0.010785493068397045
Bccip,0.23532715439796448
Bcdin3d,0.024609295651316643
Bche,0.7015836834907532
Bckdha,0.3052211403846741
Bckdhb,0.021033234894275665
Bckdk,0.1718754768371582
Bcl10,0.3260226547718048
Bcl2,0.12858065962791443
Bcl2l11,0.07488714903593063
Bcl2l12,0.0616452656686306
Bcl2l13,0.07294275611639023
Bcl2l1,0.29661670327186584
Bcl2l2,0.09268327802419662
Bcl3,0.12015333771705627
Bcl6,0.1263420134782791
Bcl7a,0.10803856700658798
Bcl7b,0.13087229430675507
Bcl7c,0.00610940158367157
Bcl9,0.038256023079156876
Bcl9l,0.09088969230651855
Bclaf1,0.26373621821403503
Bco2,0.008908331394195557
Bcor,0.09648482501506805
Bcorl1,0.018099121749401093
Bcr,0.06091451272368431
Bcs1l,0.059435781091451645
Bdh1,0.030067872256040573
Bdh2,0.04458305612206459
Bdkrb1,0.0035814112052321434
Bdnf,0.03209958225488663
Bdp1,0.07352927327156067
Becn1,0.03122483566403389
Bend3,0.03352823108434677
Bend4,0.002199693815782666
Bend5,0.08751203864812851
Bend7,0.03860821574926376
Best1,0.0010082644876092672
Bet1,0.14646075665950775
Bet1l,0.18194016814231873
